idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
tc0576,0.009492046,0.0035415614,5.94E-05,0.0299363397,0.0019844855,0.0121700543,0.0018165794,0.0023885188,0.0001448413,0.000111841,0.000104037,0.0001184125,0.0015896186,0.0035917621,0.6465980958,6.34E-05,0.0262148831,0.0002486122,0.0034975506,0.007225677,0.0013885554,0.0124056534,0.0479393844,0.0003723726,0.0065955334,0.0006486475,0.0203525226,0.0004101286,0.0002144292,0.0039510667,9.02E-05,0.0006052118,0.0137545613,0.0150344269,6.07E-05,0.0003835948,0.030429473,0.0091138202,0.0010650265,0.0021968111,0.0040782148,0.0124808068,2.75E-05,0.0021721292,0.0010192726,0.0083680889,0.0001067611,0.0008551683,0.0007842317,0.0236936747,0.0005915742,0.004596361,0.0086987182,0.0036715745,0.0007256164,0.0033818429,0.0004011315,0.0025661808,0.0038100675,6.12E-05
tc0578,0.0043510125,0.0502382186,0.0004481586,0.0507873591,0.014859058,0.0018179785,0.0071293249,0.0050063227,0.0665380049,0.0039659373,0.0012622741,0.0008719348,0.0097442304,0.0070060393,0.4303537077,0.0020386156,0.0238050471,0.000578467,0.0052584015,0.003597762,0.0008546575,0.009186965,0.0032832974,9.02E-05,0.0133986894,0.0001127481,0.0163813124,0.0005697776,0.0039826102,0.0027638637,0.001945383,0.0095808477,0.0242187031,0.0198574712,0.0007563176,0.005843403,0.0453337582,0.0090277506,0.0051371233,0.0096916524,0.014149175,0.0181198317,2.52E-05,0.020104096,0.0013642207,0.0068135031,0.0010141832,0.0047031374,0.0043491623,0.0101675397,0.0005657408,0.0175980226,0.0017857891,0.0056377288,0.0006251202,0.0002703246,0.0023338131,0.0041699238,0.0115193926,0.0030097696
tc0581,0.0042704767,0.002642786,0.0001092699,0.0205512452,0.0088243244,0.0010483441,0.0048253279,0.0050217294,0.0004939506,0.0002059101,0.0001915422,0.0002180089,0.0052388657,0.0234883166,0.58996482,0.0024904603,0.0445246159,0.0009430239,0.0140431634,0.000894599,0.0005430823,0.0045910847,0.0038879282,0.0025557289,0.0083169745,0.0002268658,0.0160903818,0.0040439122,0.0006463708,0.0033348914,0.0144704779,0.0043121722,0.0070774712,0.0083401265,0.0086121492,0.0105656547,0.0284109355,0.0035995996,0.0036633746,0.0026924248,0.0017149982,0.010940903,0.0012820964,0.0064547792,0.0078268008,0.0082473014,0.0015550112,0.0015917773,0.0001291701,0.0043011051,0.0005319005,0.0330488371,0.030007212,0.0077815171,0.0092066439,0.0003972736,0.000738522,0.0022681865,0.0044491244,0.0015544534
tc0582,0.0049857732,0.0008087978,0.0004947738,0.0402565303,0.0104494575,0.0089070313,0.005234656,0.0004487227,0.0003502619,0.0001087909,0.0001011998,0.0005446437,0.0014269241,0.0087517082,0.6307982256,0.0010351544,0.0134368436,0.0004444164,0.0026590373,0.0035480935,0.0001695704,0.0335310966,0.0142898477,9.58E-05,0.0079714481,0.0004747105,0.0080205734,0.001434093,0.0004271024,0.0021384439,0.0006457646,0.0018044756,0.0244234578,0.0144530504,0.0004642243,0.0015603238,0.0208016979,0.0179193347,0.0024761627,0.003176562,0.0055345802,0.0198229278,2.68E-05,0.0016507655,0.0339345897,0.0023025133,0.0002884802,0.000315918,0.0002614372,0.0077269489,4.27E-05,0.0061942538,0.0097428641,0.0031446761,0.0023044888,0.0007568059,0.0013236645,0.0006732931,0.0128239143,5.96E-05
tc0584,0.0100636675,0.0102229269,5.56E-05,0.0109789828,0.0150961939,0.0006664262,0.0128459966,0.0052199653,0.000135624,0.0157100779,9.74E-05,0.000110877,0.0004798318,0.0174405719,0.518617776,0.0022043789,0.0396010435,0.0011016411,0.0022778628,0.0009678148,0.0051808051,0.0033731329,0.0068757732,9.23E-05,0.0189837991,0.0001153815,0.0155477936,0.0060413984,0.0006914427,0.0011704162,0.0008203447,0.0051308754,0.0077056696,0.0051596252,0.0068835532,0.0039255975,0.1219204338,0.0035529965,0.000738865,0.0015904607,0.0031071783,0.0200868965,0.0325937676,0.0046654671,0.0016099604,0.0074305977,0.0165411842,0.0003041071,0.0007522232,0.007400637,0.0002360055,0.0098906458,0.0010630545,0.0039282864,0.0051732866,0.0008686817,0.0007615717,0.0007536159,0.0009445407,0.0024930156
tc0585,0.0249407585,0.0183227362,0.0013420588,0.0439619518,0.0314959291,0.0128434235,0.0050442074,0.0065404803,0.0155467356,0.0024222202,0.0008402545,0.0001312752,0.0124054148,0.0453853381,0.4030784512,7.03E-05,0.0028452438,0.0007022231,0.0029732257,0.0034800116,0.0003942896,0.0069263419,0.0027306224,0.0003014561,0.0234826689,0.0001366084,0.0019398235,0.0014170733,0.0054265345,0.0012826953,0.0001000112,0.020260115,0.0277977669,0.0377190648,0.0002638316,0.0122387951,0.007708441,0.0072401759,0.0049359679,0.0071085156,0.002761405,0.0031801862,0.0407174664,0.0133878714,0.018908813,0.0171621773,0.0014087069,0.0021467269,7.78E-05,0.0013595516,0.0021009257,0.0131215578,0.000129902,0.0087579971,0.0373089778,0.0021257818,0.0091613775,0.0102900049,0.0108448282,0.0012649313
tc0595,0.0196282471,0.0001422946,4.92E-05,0.0451780596,0.0070134941,0.0012652189,0.00200901,0.0050056017,0.0677510319,9.27E-05,8.62E-05,0.0129192545,0.0005285162,0.0302833706,0.1330449045,0.0493042051,0.0715537862,0.0170737622,0.003847006,0.0038980986,0.0038519274,0.0435991773,0.0006339019,0.0003800574,0.0732309695,0.021450889,0.0001395749,0.0298333726,0.0004431925,0.0034704476,0.0048668691,0.0127636845,0.0404730306,0.0021301247,0.011006127,0.0013017083,0.022832576,0.0221435619,0.0129205854,0.0085906447,0.0276826166,0.0007080599,2.28E-05,0.0236574792,0.0004556007,0.0301339792,0.0417524739,0.000850213,5.82E-05,0.0092805182,3.64E-05,0.0198908921,9.71E-05,0.0265588589,0.0228469426,0.0007425342,0.0003325486,0.00688889,0.0012166481,5.08E-05
tc0596,0.0137750039,0.0105173083,6.77E-05,0.0202909717,0.000380456,0.0038522434,0.0010243748,0.0291103162,0.0019434876,0.0112631576,0.0001186021,0.0001349902,0.0009305747,0.0324549891,0.002185948,0.0269810363,0.2732636614,0.0002834177,0.0090031578,0.0004109895,0.0007148117,0.0458773479,0.0002563594,0.003266848,0.0188487498,0.0001404743,0.0001919302,0.0015334785,0.0054797547,0.0040742463,0.0023022425,0.0207798936,0.0052379909,0.0019839449,0.1596420627,0.009316468,0.0776426884,0.0143299268,0.0028145471,0.0042522322,0.0142269675,0.0295925877,3.14E-05,0.0043105581,0.0003188377,0.0062489837,0.0006935685,0.0003702432,0.012872142,0.0365982549,5.00E-05,0.0274251193,0.0331836231,0.0089735987,0.0005403945,0.0001084457,0.0021170934,0.0016378784,0.0039521188,6.98E-05
tc0598,0.0200344172,0.1029473631,0.0012949547,0.0410292702,0.0047884845,0.0264181216,0.0044491754,0.0286887158,0.0055485145,0.0222145558,0.0056810491,0.0013564781,0.0069917697,0.012086891,0.0176849704,0.0019488888,0.2570489045,0.0006524701,0.002351875,0.0079475132,0.0005659434,0.0804712381,0.0004667839,0.0007337195,0.0324871306,0.0041155772,0.0019901362,0.0049099034,0.0008339625,0.0036566909,0.000116527,0.0162039972,0.0083689638,0.0018006861,0.0002561094,0.0162966897,0.0650934428,0.0117942592,0.0026133535,0.0047414764,0.0183945916,0.0269414786,3.55E-05,0.0051693649,0.0130703485,0.0060028274,0.0032622395,0.0157437092,0.0004300775,0.0145378351,5.67E-05,0.0071819591,0.0071694333,0.015327983,0.0056016751,0.0003063013,0.0005181432,0.0007899301,0.0052446654,0.0255342115
tc0602,0.0635602066,0.0014850926,0.0013653273,0.0643125062,0.0068256968,0.0134143898,0.0086638328,0.0280300842,0.0005839665,0.0076046316,0.0005255441,0.0068539337,0.0124717651,0.0197441642,0.0155103635,6.13E-05,0.0348928133,0.0016299352,0.0123257535,0.0095956784,0.0023663349,0.0424954453,0.0013278462,0.0002820712,0.0678842472,0.0053562208,0.0066687026,0.0063446628,0.0014822381,0.0255482416,0.0032868664,0.0088269745,0.0254828929,0.0119955017,0.0018667007,0.0001413009,0.2217997889,0.0787785489,0.0083367705,0.0056974659,0.0321888349,0.0242979116,2.66E-05,0.0072167536,0.0051375294,0.0212217628,0.0002948935,0.0022278628,6.78E-05,0.000944756,4.24E-05,0.0220827839,0.0055093588,0.0166340227,0.0091186792,0.0014886336,0.0035955146,0.0014880605,0.0096645989,0.0013254518
tc0604,0.074583657,0.0001389935,0.0012928841,0.0425256023,0.0058589408,0.001243012,0.0231785428,0.0223681886,0.0092071508,0.0002792194,0.003620329,0.0004545969,0.0130693298,0.0073666188,0.0019385197,5.13E-05,0.0034159005,0.0011356487,0.0071625606,0.023918883,0.0001411669,0.002044766,0.0016710225,0.0002560103,0.161533061,9.98E-05,0.0191032595,0.0184830605,0.0019937034,0.0291915215,7.31E-05,0.001444828,0.2364522464,0.0120221906,4.92E-05,0.0002783385,0.0030560102,0.0285508437,0.01988277,0.0269490747,0.007022773,0.0001241455,0.000191412,0.0182184234,0.0084533835,0.0015356194,8.65E-05,0.0050488227,5.68E-05,0.0008047714,0.0002117657,0.0397931075,9.49E-05,0.0107331915,0.0376945512,0.0039899592,0.0035707444,0.0132392373,0.0429945385,4.96E-05
tc0605,0.0459380039,0.0001612991,5.58E-05,0.0186142528,0.0261946949,0.0088169826,0.0015259819,0.0168930223,0.0001361145,0.0004860703,0.024223427,0.0001112781,0.0005830303,0.0524456231,0.0040400045,5.96E-05,0.3303112382,0.0010015276,0.0121453226,0.0039755024,0.0009943443,0.011148607,0.0009568594,9.26E-05,0.0625613008,0.0007341165,0.0001582161,0.0172450688,0.0002015097,0.0425328456,8.48E-05,0.0047818756,0.0064400946,0.0070463667,0.0286574068,0.0062739821,0.0398077149,0.0029451634,0.0110499189,0.0090038532,0.0550532868,0.0001440683,0.0712943458,0.015628325,0.0086390375,0.004256419,0.00191625,0.000305207,6.59E-05,0.0003150482,4.13E-05,0.0090917591,0.0003166494,0.0062070242,0.0041879477,8.94E-05,0.0008087138,0.0012855362,0.0071990081,0.0127194394
tc0606,0.0170250382,0.0173741934,0.0004506374,0.067418379,0.0051339577,0.0051812325,0.0023317072,0.0142976293,0.0025266636,0.0072939966,9.04E-05,0.0024174958,0.0056054494,0.084388245,0.00647933,0.0002723142,0.0351788272,0.0010571305,0.0174115361,0.0042475036,0.0001514956,0.022863561,0.0001954278,0.0014598669,0.0597218278,0.0019135838,0.01464942,0.0084615299,0.0003886224,0.0046622829,0.0108106618,0.0663293137,0.0236778932,0.0092216726,0.004791532,0.0089385808,0.2459739595,0.0169451974,0.0043202475,0.0038102933,0.004090828,0.0537670428,0.002297756,0.0060117745,0.0017906171,0.0136830122,0.0011034029,0.0064798277,6.10E-05,0.0022735581,3.81E-05,0.0305032,0.0072332515,0.0275167963,0.0020125918,0.0101694957,0.0051949342,0.0024810992,0.016173578,0.001649465
tc0607,0.0402589146,0.0036146962,5.78E-05,0.0310860476,0.0028259306,0.0007888637,0.0089557287,0.0683633107,0.0001410888,0.0207913458,0.0001013416,0.0001153447,0.0086318451,0.0922968785,0.0065598552,6.18E-05,0.0713339427,0.000867382,0.0064108619,0.0024749273,0.0001698081,0.0482421746,0.0021639963,9.60E-05,0.113264839,0.0004305009,0.0240482929,0.0019935094,0.0012441553,0.0033292314,8.79E-05,0.0166850917,0.0457738056,0.0227198169,5.91E-05,0.0001424339,0.1697698546,0.0327224315,0.0005256222,0.003890147,0.0041054468,0.0148965643,2.68E-05,0.0196190573,0.0208450339,0.005324206,0.0001039952,0.0003163608,0.007902945,0.0061769054,4.28E-05,0.0148801315,0.0058819793,0.0174942877,0.0092985062,0.0004052687,0.0058430366,0.0023825267,0.0112979311,5.97E-05
tc0608,0.0573470642,0.0133494154,0.0098475373,0.0451160591,0.0142799659,0.0173916353,0.0075165027,0.0433130486,0.0001261462,0.0075990661,9.06E-05,0.0001031287,0.0025561593,0.0134174352,0.005700764,0.0011085163,0.0265444439,0.0013010504,0.0074469493,0.0013534117,0.0003297469,0.0387407506,0.0027063679,0.0002607816,0.0230212246,0.0042004093,0.0060180883,0.0058193211,0.0005402244,0.0081930247,0.0021078331,0.0313280038,0.0295953956,0.0135022471,0.0022773658,0.0097967755,0.2665558651,0.0548333777,0.0079154595,0.0159164246,0.0127063014,0.0014260061,2.40E-05,0.0163649369,0.0025449152,0.0020952345,0.0015254466,0.0050384395,0.0006506789,0.0002738039,0.0024319422,0.0202775208,0.0004823208,0.0745093583,0.0033538017,0.0128374139,0.004720063,0.003914679,0.030501679,0.0051538935
tc0610,0.002548628,0.0112032592,0.0015891349,0.0045386681,0.0038067509,0.0012331189,0.0040524689,0.0262229868,0.0011103876,0.0006550301,0.0023964282,0.0051741078,0.0107478516,0.15410187,0.0355698203,0.0059576617,0.0529767374,0.0007878187,0.0008175723,0.0120695458,0.0028317532,0.0515891841,0.0129988616,0.005131987,0.1072086671,0.0003019821,0.0075739729,0.0038220439,0.0035446076,0.0070924839,0.0566101869,0.0063374489,0.0766779601,0.0045396189,0.0047808253,0.0156437683,0.0802672528,0.0374623722,0.0070775364,0.0074259624,0.0141679225,0.0385517824,2.33E-05,0.0071663902,0.0213176372,0.0036750341,0.0008753149,0.0061249307,0.0047007521,0.003773346,0.0002334158,0.0018893854,0.0213093886,0.0102847671,0.0061976806,0.0046798886,0.0013207315,0.0021818779,0.0080733107,0.0069747894
tc0611,0.0377559216,0.0020008557,0.0023453577,0.0183803988,0.0260772256,0.0078999665,0.0019566202,0.007320181,0.0001483152,0.0012896652,0.0201755751,0.0038802064,0.0005120367,0.0551805118,0.005939994,6.49E-05,0.3234209406,0.0015772632,0.0013027057,0.0114090648,0.0010506116,0.0067898096,0.0002302703,0.0001008973,0.0502783207,0.0028583153,0.0005345464,0.0157130158,0.0040358929,0.0368743323,9.24E-05,0.0011344021,0.0086985384,0.0038825422,0.0311769228,0.0046441896,0.0424149305,0.0087862152,0.0063363846,0.0086398445,0.0677747087,0.0008728703,0.0789504686,0.0153361988,0.0097181432,0.0034580756,0.0027499591,0.0015745052,7.18E-05,0.0001182395,4.49E-05,0.0138809854,0.0031807419,0.01365784,0.0030560482,9.74E-05,0.0031439893,0.0014199353,0.0059839931,0.0119990071
tc0612,0.0170544655,0.0843208456,0.0025780778,0.0167828917,0.0097280255,0.0569109716,0.0108216511,0.0143993693,0.008014076,0.0260233973,9.89E-05,0.0001125143,0.0019907158,0.0151975075,0.0133271241,6.02E-05,0.3474541288,0.0004711267,0.0171682734,0.007732639,0.0001656412,0.0145313313,0.0041031227,9.36E-05,0.0153392197,0.0162924674,0.0037282667,0.0006534012,0.0050185533,0.0042058545,8.57E-05,0.0235316755,0.0106477776,0.0073525781,5.77E-05,0.0013659933,0.1252503715,0.0074999727,0.0062664536,0.0065058116,0.0051562565,0.0074547766,2.62E-05,0.0019450161,0.0030737902,0.0035342264,0.0001014432,0.0009697081,0.0032682114,0.0012961284,0.0019208955,0.0167085249,0.0177596914,0.0030169993,0.0117787989,0.0037294544,0.0003811507,0.0016069548,0.012763422,0.0005659742
tc0613,0.0293527395,0.0019181962,5.60E-05,0.0402260645,0.010475922,0.0094407607,0.0086644334,0.0149197025,0.0016159656,0.0031104344,0.0058473645,0.0001117014,0.0100043379,0.0040020998,0.0317672935,5.98E-05,0.36271529,0.000234522,0.0012472906,0.0108278922,0.0001644446,0.0529493132,0.0047241565,9.29E-05,0.0039800811,0.0004399771,0.0105120741,0.0055305141,0.0030123298,0.0252332788,8.51E-05,0.0640565078,0.0055422532,0.0062092573,0.0004226448,0.0040596253,0.1229279613,0.0023924749,0.0008602766,0.0045529412,0.0174118448,0.0748738807,2.60E-05,0.0084242783,0.0009830175,0.0015729077,0.0054425217,0.0003063682,6.62E-05,0.0001089257,4.14E-05,0.0105854104,0.000110533,0.0078487104,0.0034568467,8.97E-05,0.000762286,0.0016376498,0.001847782,5.78E-05
tc0621,0.0378119213,0.0003404821,0.0054143262,0.0220011649,0.0061315344,0.0007941804,0.0224298036,0.0225584665,0.0014832579,0.0009206816,8.54E-05,9.72E-05,0.0031867512,0.1611080935,0.0346452356,5.21E-05,0.1127297799,0.0015009143,0.0032302253,0.0059584958,0.0001431565,0.0031787045,0.0290560544,0.0002926563,0.1111636032,0.0001011917,0.0148833149,0.0138815926,0.0017144568,0.0106267429,0.0225687827,0.0049777487,0.1048951693,0.0138357486,0.0002571198,0.0022449183,0.087442332,0.0176154874,0.0048765484,0.0033760076,0.0165671674,0.0050678994,0.0004124048,0.0080947033,0.002178696,0.0251810189,0.000283875,0.0135800691,0.0008864783,0.004970671,3.60E-05,0.0019241185,0.0003150526,0.010043286,0.0049759108,7.81E-05,0.0007067145,0.0026157343,0.0102764163,0.0021942186
tc0625,0.0005113415,0.0001284306,0.0002222252,0.0253149587,0.0068765377,0.0097693049,0.0137867086,0.0048132673,0.0062632258,0.0002490077,0.0015141689,0.0107174794,0.044559266,0.0214544589,0.000580371,0.0512174188,0.0037588396,0.0161352526,0.0441506057,0.0127321058,0.0003115396,0.0055688175,0.0009313538,0.0002605819,0.2160141766,0.002836506,0.0004848627,0.0628782263,0.0010804693,0.0194415778,0.0008623519,0.0018603858,0.0810269564,0.0198717927,4.54E-05,0.0089356043,0.0038348604,0.018085208,0.0143567282,0.0143951689,0.0012128971,0.0006530413,2.06E-05,0.021559178,0.0195120911,0.0385456286,0.0141118863,0.0040822842,0.0035916637,0.0055163762,3.28E-05,0.0712473413,8.77E-05,0.0256424983,0.004464081,7.12E-05,0.0078510308,0.010874218,0.0230400894,4.58E-05
tc0628,0.0467995638,0.0070757597,0.0025840955,0.0222000322,0.012852283,0.016122403,0.006036433,0.0357106384,0.001925007,0.0031372713,0.0001024227,0.0103283849,0.0008528022,0.1051658624,0.0030148434,0.0014432527,0.0965132091,0.0014668072,0.0049474888,0.0147417926,0.0001716195,0.0517880436,0.0065042473,9.70E-05,0.0587847168,0.0002968603,0.0006809284,0.0042111041,0.0010352341,0.0246614648,0.002984737,0.0123872178,0.0698562989,0.009013768,0.0084892671,0.0057062136,0.1325843335,0.0297212276,0.0035032462,0.0088433708,0.0221084426,0.0038594993,2.71E-05,0.0309516595,0.0153310593,0.0025135778,0.0001051045,0.0108635664,0.0006457266,0.0028753416,0.0008580108,0.0048713863,0.0137215258,0.0177972351,0.0032850473,0.0011724882,0.0027372688,0.0034800961,0.0355855259,0.0028690856
tc0636,0.0017490147,0.000133007,0.0006527895,0.0058980658,0.0112861355,0.0226540983,0.0024541649,0.0079460214,0.0007139485,8.67E-05,8.06E-05,0.0918690122,0.0087515994,0.0052242521,0.0014629834,4.91E-05,0.0004582763,0.0681261087,0.0185416418,0.003069457,0.0017285572,0.0014996646,0.0008279474,0.0002759821,0.0327551788,0.001485106,0.0007334024,0.0170498471,0.0009782889,0.0043127376,6.99E-05,0.0008806787,0.0645813907,0.059698846,0.0002439218,0.0001133099,0.0024236672,0.0046513256,0.0306184679,0.0932692983,0.0022007074,0.0001187985,2.13E-05,0.0379839467,0.0006182276,0.0036805897,8.27E-05,0.0031854309,5.44E-05,8.95E-05,3.40E-05,0.0129182759,9.08E-05,0.0021210634,0.0397038496,0.0007118301,0.0285927345,0.0076257925,0.2907140468,4.75E-05
tc0637,0.0101640837,0.0003205649,0.0019200599,0.0070106772,0.0083650095,0.0481152837,0.0047733255,0.0009253408,0.0003174361,0.0006568463,7.05E-05,0.0004958264,0.0040620258,0.0016017218,0.0004429664,4.30E-05,0.0002253209,0.004200906,0.003120525,0.0209641443,0.0029873405,0.0142356757,0.0001524673,0.0009125879,0.0211271261,8.35E-05,0.0007038446,0.0145060719,0.0007699367,0.0093230803,6.12E-05,0.0002493963,0.0856053625,0.0405219077,4.12E-05,0.0002965588,0.0019956101,0.0043751159,0.0028498236,0.1394606855,0.0017402539,0.000301361,1.87E-05,0.0055496965,0.0065231976,0.0130802244,7.24E-05,0.0079209313,0.0016766949,0.0004890212,0.0002357206,0.0203893702,0.0002896452,0.0012484868,0.0391306271,0.0006823717,0.0124852512,0.0328261732,0.3970469285,0.0002389465
tc0638,0.0061738734,0.000998295,4.58E-05,0.0313278459,0.0051545683,0.0191713386,0.0081322062,0.0024673983,0.0003323463,8.63E-05,0.0003021173,9.14E-05,0.0006332197,0.0021753159,0.0049709568,4.89E-05,0.0002565573,0.0520319435,0.0197788889,0.0137667555,0.0012379733,0.0032827992,0.0008437294,7.61E-05,0.015244841,9.51E-05,0.0001299732,0.0120520709,0.0045496179,0.0047206097,6.96E-05,0.0002839704,0.0555933084,0.0697322615,4.69E-05,0.0034471197,0.0006202337,0.0019044852,0.0008747038,0.0872271173,0.0033609302,0.0003388803,2.12E-05,0.0451828626,0.002835417,0.0095010605,0.0002956141,0.0463257167,0.0010830661,8.91E-05,3.39E-05,0.0299677428,9.05E-05,0.0123064435,0.0536846904,7.34E-05,0.0081752965,0.020126743,0.3364814078,4.73E-05
tc0639,0.0121566728,0.0001238928,0.0008281772,0.0077210033,0.0081987882,0.0371528664,0.0013051404,0.0011634061,0.0003025154,8.07E-05,7.51E-05,0.0359081291,0.0039121927,0.0009679338,0.0014780602,4.58E-05,0.0002398807,0.1186129656,0.0019522437,0.0129656273,0.0007183182,0.0159290624,0.0023649476,7.11E-05,0.0037926121,0.0017786351,0.0003317256,0.0256817602,0.0045895394,0.0008075969,0.0002603772,0.0026458048,0.0510386905,0.0345004577,4.38E-05,0.0009176698,0.0003725338,0.0040538297,0.0113288398,0.0218452246,0.000608259,0.0005044118,1.99E-05,0.042230601,0.0019647657,0.0022826105,7.71E-05,0.0022063467,5.06E-05,0.0004896285,3.17E-05,0.0156084016,0.0002947787,0.0071537221,0.0201047475,6.87E-05,0.0523933038,0.0506396521,0.3749629834,4.42E-05
tc0641,0.0027301068,0.000122256,4.23E-05,0.0117062787,0.0134836003,0.0103386532,0.0034033142,0.0025285525,0.0004991009,7.97E-05,7.41E-05,0.0136226712,0.0073255564,0.0001801843,0.0002350437,0.0011182722,0.0010653229,0.0278814317,0.0071336111,0.0038013502,0.0016735482,0.014427654,0.0011971477,0.0006640839,0.0042693556,8.78E-05,0.0001199193,0.0456554793,0.0091857611,0.0010198441,6.43E-05,0.0008793117,0.0099962165,0.0405729237,4.32E-05,0.000104151,0.0009512916,0.0037425243,0.0451457188,0.1657459246,0.0022726446,0.000109196,1.96E-05,0.0085825032,0.0052092208,0.0013730713,7.60E-05,0.013871987,0.0004384172,0.0002802136,0.0004272004,0.0238013571,0.0006644782,0.0098071914,0.0309967856,6.78E-05,0.0045779891,0.0093953752,0.4350678687,4.36E-05
