idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
tc0110,0.0531825114,0.0968563408,5.80E-05,0.0002044499,0.0064458911,0.1443958566,0.0053755148,0.0072916471,0.0030133268,0.059948843,0.0925479381,0.0079295171,0.0252483471,0.0001234897,0.0003450156,0.0133305857,0.0004782133,0.0001245662,0.0228093091,0.0010022941,0.0062661341,0.0039142659,0.0085723052,0.0001543907,0.0589878629,0.0050976372,0.0026534568,0.0045107441,0.0019606531,0.0031201033,0.0034943825,0.0369205873,0.0095915309,0.0021183013,0.0131919465,0.0008070402,0.0193261195,0.015211768,0.0020686523,0.0321189851,4.50E-05,0.0345535266,0.0001382286,0.0156880663,0.0001933104,0.0034612255,0.0223597618,0.010502105,0.0020454136,0.0008007649,0.0101016352,5.17E-05,0.0834411837,0.0049044813,0.0001121543,0.0089040744,0.0001893849,0.0026129762,0.0018632689,0.0272332285
tc0111,0.0911603899,0.0935869357,0.0009140245,0.0005200279,0.0023580636,0.0913295528,0.0043907495,0.0031933412,0.0046519183,0.0020573337,0.0689477035,0.0043142961,0.0113980688,0.0013930335,0.0009771564,0.0143380716,5.43E-05,0.0005989369,0.0175142058,8.97E-05,0.002087726,0.0031710196,0.0175415692,0.0006435907,0.0246404374,0.1648287693,0.0208652301,0.0006588447,0.0044023036,0.0002317059,0.0203828049,0.0911853164,0.0021519507,0.002177138,0.004829866,0.0001298792,0.0110905949,0.0229106751,0.0021408584,0.0055900093,4.40E-05,0.0248056349,0.0401915715,0.0024905073,0.0005057161,0.0009135841,0.0049835841,0.0526240272,0.0008704943,0.0016404185,0.0196226088,5.06E-05,0.0086668182,0.0190375256,0.0001097061,0.0023635985,0.0001852508,0.0019366769,0.0004303792,0.0030791881
tc0112,0.0005548435,0.0580227386,5.15E-05,0.001198228,0.0016331991,0.1877816326,0.0125530014,0.0037884626,0.0061105094,0.0731030955,0.0041530461,0.0011104945,0.0203716808,0.0020138932,0.0005371443,0.0120914617,4.94E-05,0.0007140173,0.0472219495,8.15E-05,0.0030565197,0.0163957805,0.0059278648,0.0007965199,0.0399990381,0.0201337609,0.0073982089,0.0062516525,0.0072386618,0.0002509827,0.000523329,0.0022786838,0.0068062648,0.0008145631,0.0209374314,0.0003164927,0.0050966721,0.0152704344,0.0048224666,0.0214239604,0.0002279885,0.0008896706,0.0012426331,0.0047346591,0.0007447888,0.0003148084,0.0074359222,0.039219148,0.0006159138,0.0001339242,0.0176886606,4.60E-05,0.0675604185,0.0774818723,0.0009155868,0.122921495,0.0001683851,0.0011939665,0.0010035947,0.0365794446
tc0113,0.0014869096,0.0808488888,0.0001497924,0.0026331974,0.0003243815,0.0449703776,0.0240915529,0.017478961,0.0053559011,0.000369953,0.0467217996,0.0010306874,0.0259739689,0.0013282984,0.0005688691,0.0137003715,0.0001434259,0.0011200657,0.0325556819,0.0004508746,0.0065440671,0.0052372598,0.0493473255,0.0008191697,0.1415335909,0.0191606983,0.0079873745,0.0071565202,0.01327208,0.000160609,0.0059898128,0.0060510105,0.0008205751,0.0009903596,0.0196761086,0.0056390123,0.0224085055,0.009600747,0.0027376068,0.0224649987,0.0003251213,0.0020488482,0.0019603211,0.031879653,0.0008986064,0.0319755365,0.0152939899,0.0435261314,0.0026677873,0.0007974344,0.0117850152,0.0001336773,0.0466292244,0.0380705289,0.0002898059,0.1173621252,0.0010880474,0.0020593539,0.0007090552,0.0015983468
tc0114,0.0756680375,0.1065993938,5.96E-05,0.0009707355,0.0014888755,0.0424539608,0.0170384565,0.0240526158,0.0043457547,0.000340468,0.0343873247,0.000731202,0.0240600392,0.000690423,0.0003640236,0.0421655863,5.71E-05,0.0001280764,0.0107389909,9.43E-05,0.0014485152,0.0102754253,0.0123237019,0.0009323534,0.0748879468,0.0737490267,0.0064020242,0.012581024,0.0041899595,0.0002517246,0.0013078988,0.0481767656,0.0101127624,0.0016491389,0.0071717008,0.0039782801,0.0023814619,0.0096798897,0.000753069,0.0088665,4.63E-05,0.1084931376,0.0070719545,0.0054432383,0.0012253727,0.0003615584,0.0628400881,0.0207470598,0.0014390836,0.0003504007,0.0480449836,5.32E-05,0.035831629,0.0095887914,0.0010999812,0.0108744413,0.0009980113,0.0002575171,0.0002821353,0.007397071
tc0116,0.0007563943,0.0179320742,0.0014965121,0.0300176545,0.000786684,0.0164696941,0.0031119386,0.0691354637,0.016688669,0.0011356055,0.0055469256,0.0073548445,0.0552230066,0.0053534216,0.0086799825,0.0142742453,7.82E-05,0.0008989066,0.0157262131,0.0060001686,0.0484103894,0.0096215835,0.0208795593,0.0025328605,0.0085878983,0.069457309,0.0009121862,0.0161528783,0.0742220965,0.0008304582,0.0001985992,0.0029769018,0.1051532537,0.0424259822,0.0008117683,0.0344805772,0.0036311643,0.0049047183,0.0262708853,0.0181917006,6.34E-05,0.0129219293,0.0001947239,0.0022908748,0.0145822955,0.0003780836,0.0251346909,0.011097055,0.0068178405,0.0084707357,0.0122225479,7.29E-05,0.0287859525,0.0122666903,0.0007026046,0.0076766579,0.0281005111,0.0088956308,0.0218399247,0.0301656401
tc0117,0.0060499715,0.0019859419,0.0426438678,0.0208315958,0.002077734,0.0125014901,0.0002707791,0.0080360067,0.0003089679,0.0001672288,0.0008836118,0.0003746788,0.0018400137,0.0001442404,0.469321441,0.0118365267,0.0171243827,0.0001454978,0.001428875,0.0001071246,0.0007764971,0.0003456445,0.0008540638,0.0405378996,0.0018523102,0.0282737356,0.0002973819,0.0372114799,0.0041895245,0.003979553,0.0001646692,0.0003955423,0.0138988599,0.0432924192,0.0002284392,0.0001550889,0.0043990126,0.0004476225,0.0953309994,0.0002802776,5.25E-05,0.0012297856,0.0006498251,0.0074682629,0.0159152223,0.0042366904,0.0019454266,0.0032626795,0.0190982973,0.0427001507,0.0014546425,6.04E-05,0.0040722113,0.0003982377,0.0168428484,0.000900449,0.0011271566,0.0002925455,0.0003205123,0.0029810904
tc0118,0.0035161088,0.0141702895,8.45E-05,0.0027810307,0.002074865,0.007149805,0.0003380474,0.0059682467,0.0024743468,0.0070841915,0.0075614164,0.036628528,0.0300227608,0.0032476652,0.020864048,0.0089195337,0.0011956747,0.0010229851,0.0189793212,0.0198141543,0.0008184503,0.0526197106,0.0052864259,0.0135700255,0.0109487416,0.037998829,0.0022325519,0.004294896,0.002709038,0.002805163,0.0129179767,0.003235699,0.037140944,0.0057544382,0.0028337948,0.0104523951,0.0032796882,0.0038649511,0.026616463,0.0075036933,0.0007087776,0.0089331652,0.0002015656,0.0071077256,0.0038184632,0.0001996515,0.036823997,0.0172672149,0.0111978521,0.0071229246,0.009935704,0.0073452001,0.0139832867,0.0051836428,0.0259774268,0.0060164161,0.0124647636,0.1974064768,0.1837643273,0.0037599935
tc0119,0.0003605889,0.0015676201,0.0011928523,0.00084499,0.0116584796,0.0329317056,0.0009447589,0.0008946562,0.0115622729,0.0050704169,0.0117062062,0.0530647493,0.0202493884,0.0002744068,0.0003095691,0.0029962387,0.0001233389,0.0008088182,0.028114831,0.0965599379,0.0009930032,0.0449370733,0.0091272643,0.0056632643,0.0045142642,0.0195776925,0.0063513211,0.070558209,0.0007628435,0.0001381156,0.048494583,0.0093350413,0.0060104177,0.0047836756,0.0541285345,0.0107715711,0.005726309,0.0029284814,0.0356846497,0.0156534482,0.0010616674,0.00310819,0.0006978395,0.0069846834,0.0129317715,0.0003042414,0.0135055826,0.012172333,0.1632195499,0.0106558279,0.0019266573,0.001557519,0.0233946264,0.015964125,0.002611711,0.0131796124,0.0047682788,0.0423033092,0.031776081,0.000500805
tc0122,0.0024149905,0.0124365975,0.000262524,0.0004094392,0.0841516612,0.0992005816,0.0009936817,0.0025508313,0.0510640593,0.0005334286,0.0259585699,0.0303065395,0.0161351844,0.0005400029,0.0003384722,0.008663045,0.0002503889,0.0001099559,0.1584436032,8.10E-05,0.0014415883,0.0015267092,0.0011738986,0.0001362823,0.0527412368,0.0207391194,0.0032474076,0.0109903892,0.0005234718,5.49E-05,0.0023632193,0.0186633959,0.001089005,0.0003991266,0.000975928,0.0003207292,0.0031327291,0.0801645038,0.0009557338,0.0005032381,3.97E-05,0.0049205185,0.0054349319,0.0015568498,0.0003720307,0.0012230525,0.0496380355,0.0991978612,0.0011056472,0.0001329594,0.0547050957,4.57E-05,0.0115777738,0.0207415191,0.0003246111,0.024810206,0.0079213453,0.0020092273,0.0017931484,0.0164627235
tc0123,0.0001488148,0.046837931,0.0002583148,0.0001874929,0.0001151231,0.0506040942,0.0054685364,0.0072850527,0.0902897576,0.0039461482,0.0066374247,0.0119638297,0.0150817238,0.0015346177,0.000741661,0.0251218151,5.09E-05,0.0256523852,0.1136850793,8.41E-05,0.0013592432,0.027907445,0.0022849784,0.0001415856,0.0770963912,0.0184004618,0.0056435323,0.0011830345,0.0062014064,5.70E-05,0.0003322747,0.0056863891,0.0010353816,0.0002032132,0.0008464065,0.000121765,0.0038872165,0.0121237303,0.0008834969,0.0075671609,4.13E-05,0.0011243988,0.0020274071,0.0070263983,0.0003653744,0.0023374142,0.0293482146,0.1245516017,0.0017299253,0.0003262306,0.1460813374,4.74E-05,0.0103541223,0.0028934133,0.0001028522,0.0883520197,0.0014299084,0.0006207715,0.0019632294,0.0006197614
tc0124,0.0025340679,0.0399759818,8.38E-05,0.001314093,0.000802879,0.0279276954,0.0012367195,0.0042357548,0.1249449281,0.0004051286,0.0683121154,0.0202156583,0.0123447871,0.0001784147,0.0010068511,0.0027149961,0.0002921291,0.002594032,0.0821596567,0.0001325053,0.002753879,0.0044422552,0.0067394143,0.0002230597,0.0463899756,0.011454841,0.019627907,0.0040110416,0.0083877399,8.98E-05,0.0026663148,0.0147144724,0.0038461393,0.0005303492,0.0032595128,0.0030412105,0.0052059262,0.0356483712,0.0024239902,0.0095098717,6.50E-05,0.0100183602,0.0088928076,0.0232446264,0.0015881769,0.0030529016,0.0225950442,0.1378977391,0.0016647711,0.0002176209,0.1159210982,0.0007178064,0.0390741294,0.0200999344,0.00058591,0.0306594131,0.0002736183,0.0005737934,0.0006089718,0.0038700665
tc0125,0.015624036,0.022208732,7.09E-05,0.0002501115,0.0001535718,0.0602207449,0.0036562634,0.0067588371,0.0645062101,0.0449364227,0.02318234,0.0179866414,0.0047075774,0.0001510697,0.0003836767,0.0287834198,6.79E-05,0.0003497283,0.0395864099,0.0008701521,0.0009019438,0.0015417454,0.0075053114,0.0001888722,0.0380292393,0.0049222927,0.012802494,0.0163464307,0.0054753312,0.0002744751,0.0013721519,0.0034402868,0.0002872238,0.0004615817,0.0154738656,0.0009681973,0.0123906019,0.0254862209,0.011519227,0.0044717576,5.50E-05,0.0058676672,0.0031141147,0.0115049429,0.0070205669,0.0071710951,0.0582719268,0.1844322917,0.0013357773,0.000184267,0.0798761083,0.0002685685,0.028124677,0.0263868193,0.0003407296,0.0796423412,0.0057905347,0.0004968963,0.0005392145,0.0012624173
tc0126,0.0001552413,0.0216935489,0.0002998667,0.0004373988,0.0006155743,0.0870103339,0.0002217778,0.005235671,0.0470618341,0.0264081806,0.0397074584,0.0253922655,0.0121909006,0.0006004734,0.0001332762,0.0146219354,5.31E-05,0.0001191679,0.0767219737,8.77E-05,0.0081367505,0.0050385327,0.0003285068,0.0001476999,0.0650592839,0.0078195949,0.0004797222,0.0095225717,0.0076211761,5.95E-05,0.0003691996,0.0343957427,0.0007200915,0.0002119889,0.0006632387,0.0020728255,0.0026344753,0.0459203193,0.0013009026,0.0007183765,4.30E-05,0.0143774449,0.0008576656,0.0070399292,0.0001849329,0.0001309825,0.0256177361,0.1768392346,0.0019585663,0.0023418291,0.1489502473,4.95E-05,0.0285370118,0.002903939,0.0001072939,0.0286966467,0.0001811775,0.0002396053,0.0015882448,0.0073668093
tc0127,0.0011438485,0.050608309,6.28E-05,0.0004047402,0.0001360459,0.0868591591,0.0010427883,0.0025982449,0.0429172437,0.0104769248,0.0207864732,0.0122217229,0.0146939969,0.0001338294,0.0001509782,0.0282314648,0.0002553376,0.0001349961,0.0534016043,9.94E-05,0.0006779032,0.0025442867,0.0059246768,0.0001673178,0.2042988896,0.0275920187,0.0025677665,0.0201285367,0.0039231846,6.74E-05,0.0001527837,0.0009510018,0.0006526775,0.0008006131,0.0031489681,0.0001438949,0.0059380407,0.0358431025,0.0042243645,0.003429879,4.88E-05,0.0014875324,0.0001498024,0.0045085918,0.0005977435,0.0011613981,0.0548761737,0.1290132135,0.0006641055,0.0003573618,0.0507782413,5.61E-05,0.0463149071,0.0275469913,0.0001215449,0.0268556721,0.0002052419,0.0031338162,0.001081698,0.0015039603
tc0157,0.00099113,0.0224449965,5.53E-05,0.0006202223,0.0050801892,0.0315342886,0.0010761075,0.0038191378,0.0163660532,0.0126822586,0.0640672525,0.0995027833,0.0103566269,0.0009541072,0.0001329874,0.01097799,5.30E-05,0.0036775127,0.049258531,8.75E-05,0.000994888,0.0037642887,0.0017843422,0.0001473799,0.0228572184,0.032512953,0.0060102974,0.0079589249,0.0051870986,0.0002586392,0.0015878275,0.0256315738,0.0014870647,0.0004252321,0.0003980483,0.0020163706,0.0008322877,0.166190499,0.0003322685,0.0167938394,4.29E-05,0.0389893831,0.0001319516,0.000859303,0.000801436,0.0038745812,0.0903652781,0.0672384146,0.0008411454,0.0003574889,0.0572735385,0.0002584399,0.0302264442,0.0181723942,0.0001070613,0.0430136337,0.0009780104,0.0090144585,0.0006595248,0.0058854843
tc0158,0.0012226465,0.0191883007,0.0016719806,0.0298970115,0.0001274151,0.0046356361,0.0006474096,0.0065196405,0.0111075345,0.0011073274,0.0040460956,0.0093709873,0.0047433167,0.004638801,0.0342966039,0.0043517323,0.0006562712,0.0019367836,0.0111360362,0.000292797,0.0022414665,0.0910483675,0.0057053332,0.0190250188,0.0061773339,0.0265514762,0.0052217899,0.0463153301,0.0023423692,0.002913677,0.0046958938,0.0059277838,0.0160658717,0.0190343096,0.0035705207,0.0085133389,0.0495992111,0.0054815374,0.0100228606,0.0038805134,0.0012213759,0.0211598742,0.0071925646,0.0018559834,0.0112369437,0.0005390768,0.0426832515,0.0041284806,0.0304522241,0.0058355821,0.0047398971,0.0182698177,0.0040118307,0.014127031,0.0389363748,0.0035224118,0.0047734941,0.0625388663,0.2352243439,0.0016222452
tc0161,0.0350722761,0.0151128475,5.73E-05,0.0014485194,0.000475837,0.005310776,0.0004014463,0.0041415496,0.0901978381,0.00014158,0.0518929353,0.1629310151,0.0110643706,0.0001221174,0.0001377654,0.0027994964,5.49E-05,0.0011947866,0.0400384111,0.0007539053,0.0043471593,0.0048022026,0.0035086256,0.000152675,0.0329826296,0.0269545994,0.0002517707,0.0028223047,0.0023519239,6.15E-05,0.0001394129,0.0183212347,0.0023893815,0.0003927628,0.0023549206,0.0066128972,0.0005492647,0.0260574602,0.0008694844,0.00077003,4.45E-05,0.052288521,0.0007103295,0.0022766511,0.0009323802,0.0001353945,0.0133576077,0.0804166998,0.0004182198,0.0003130142,0.2178525119,0.0002082113,0.0209854414,0.0189938175,0.0004390316,0.0244919119,0.0012288878,0.001955304,0.0011220165,0.0017876727
tc0167,0.0001994263,0.0092113011,7.12E-05,0.1332167242,0.0014141947,0.0018512332,0.0057990172,0.0181600211,0.0011734066,0.0010199594,0.0004632379,0.0003942188,0.0261478647,0.002192358,0.0001712095,0.0598254488,6.82E-05,0.0009981852,0.0035540616,0.0769634948,0.0188684811,0.00078622,0.0227467697,0.0224641088,0.0009737073,0.0083936513,0.0023927689,0.0207867465,0.0198504673,0.0153608572,0.0014206054,0.002105128,0.0233461358,0.1482638258,0.000774659,0.0171232463,0.0093307272,0.0008935163,0.0537365985,0.0002948944,5.53E-05,0.0043750645,0.0043953736,0.0063604854,0.0276594016,0.0005940511,0.0218744996,0.0060814008,0.0308413339,0.0432715572,0.0163886661,0.0009151536,0.0151879647,0.0004190063,0.0160372679,0.0056153146,0.0002327445,0.0079311201,0.0569579929,0.0019983861
tc0168,0.0048670064,0.0049408306,0.0026073771,0.0319053183,0.0009821337,0.0190650585,0.0071051312,0.1938092629,0.0027167281,0.0001558198,0.0023318623,0.0005747861,0.0601570633,0.0030681008,0.0257747277,0.0212961859,0.0035536356,0.0001355714,0.0031741031,0.0170279947,0.019837456,0.0211292372,0.0086549356,0.0001680308,0.0050348826,0.0200004669,0.0016925381,0.0011350744,0.2497071787,0.0026633634,0.0001534348,0.0018449458,0.0606281149,0.0045183175,0.0035925045,0.0001445082,0.011660079,0.00125614,0.0461061308,0.0062511148,4.90E-05,0.0005253305,0.0005738691,0.0133945814,0.0037740204,0.0003668172,0.0045111948,0.0083919235,0.010240434,0.0054793857,0.0030385381,5.63E-05,0.0402117532,0.0051618076,0.0009929294,0.013447693,0.0047061789,0.0010955191,0.0118747153,0.0006808957
tc0169,0.0036416426,0.0095081888,7.41E-05,0.0006695275,0.0003678672,0.0298232411,0.0002963971,0.0017546133,0.0041884364,0.0027398368,0.0267201614,0.2012854235,0.0074881381,0.0001578867,0.0001781182,0.0065778606,7.10E-05,0.0161237209,0.0143163516,0.0001172595,0.0005420194,0.0029842242,0.0046499549,0.000197395,0.1154852593,0.0199327664,0.0011836506,0.0030224359,0.0010820676,7.95E-05,0.0006061739,0.0643705282,0.0005115385,0.0002833146,0.0002500514,0.0003902007,0.0006961447,0.1807986763,0.0004450278,0.0009356721,5.75E-05,0.0167645582,0.0019532439,0.0003109116,0.0006664073,0.0011873213,0.007921753,0.1356709486,0.0023289098,0.0001925819,0.0528872235,6.61E-05,0.0080101109,0.0366149301,0.0007774556,0.0030050265,0.0008818957,0.0020103024,0.0003508353,0.0037956053
tc0173,0.0007572491,0.1296497168,0.0003169317,0.0109675802,0.0006912783,0.0082461382,0.00401624,0.0811135169,0.0135074127,0.0003357453,0.0094274941,0.0069124294,0.0995570778,0.001742243,0.0005076893,0.024550733,0.0003244455,0.0013943047,0.0114494652,0.000955388,0.0062748855,0.0132579489,0.0024992531,0.0003620563,0.0068855023,0.0070981258,0.2374131997,0.0229674578,0.0015368853,0.0001457583,0.0389783212,0.0331883443,0.0020479193,0.0005196476,0.0017303225,0.0022157268,0.0064023455,0.0111405315,0.0024948736,0.0308106243,0.0001054898,0.0021522942,0.0045706468,0.0071107938,0.0033674272,0.0017881133,0.072247154,0.011377638,0.0080124032,0.0038722339,0.0088393279,0.0001213168,0.0104004565,0.0011737283,0.0004513624,0.0129286459,0.0013671718,0.0106993577,0.0041226849,0.0008989448
tc0175,0.0169711835,0.1383029851,5.99E-05,0.0004001323,0.0007113914,0.0386291524,0.0024628206,0.0286621076,0.0029736071,0.0047384048,0.0184320114,0.0115911763,0.0329013673,0.0003541048,0.0005795806,0.0301016987,0.0004672589,0.000327804,0.0082377124,9.48E-05,0.000259929,0.0159999549,0.0115669762,0.0001595517,0.0489970639,0.0072156575,0.3399749465,0.002647269,0.0025022525,6.42E-05,0.0056348351,0.0109876876,0.002641186,0.0006242236,0.0111553556,0.000342165,0.0010659564,0.0163089142,0.0012706922,0.0177350809,0.0002461974,0.0024411061,0.0025457136,0.0008504354,0.0004020678,0.0102608335,0.0183555388,0.0258771652,0.004081788,0.0013755044,0.010653854,5.35E-05,0.0032481912,0.0345951966,0.0001159033,0.0343158637,0.0057952015,0.0023160482,0.0054218522,0.002894961
tc0176,0.0003788454,0.0585225813,7.60E-05,0.0006107879,0.0003411821,0.0935558758,0.0226529343,0.0770188787,0.0036139766,0.0010502537,0.013761865,0.0060341353,0.0362052567,0.019942267,0.0001825669,0.0101037945,0.0023155809,0.0046242277,0.0208546494,0.0015116269,0.0036106917,0.0330912142,0.0822813631,0.0006788548,0.0115775921,0.0112106901,0.0327225801,0.0293272918,0.0476007161,8.15E-05,0.0001847502,0.0165044139,0.0020895882,0.0009657931,0.0496925252,0.000346528,0.0033943621,0.0035504518,0.0059693678,0.0107756662,5.90E-05,0.0112217266,0.0031222475,0.0053950667,0.0009256858,0.0034766702,0.0128027398,0.0024516692,0.0003228407,0.005388407,0.0056970273,0.0005892273,0.0345752777,0.0420964058,0.0003200092,0.141458029,0.0023113069,0.0050619482,0.0008928551,0.002818763
tc0179,0.0020785144,0.0287011747,6.41E-05,0.0002259549,0.0156009208,0.1086490824,0.0071157774,0.0838192758,0.0080221646,0.0693586483,0.0744550686,0.0044111829,0.0205917013,0.0016916264,0.0010893323,0.0074683945,6.13E-05,0.0007093954,0.022984463,0.0011374038,0.0029068907,0.0350632106,0.0495258332,0.0003534034,0.0178303127,0.0101111748,0.0873415936,0.0080771148,0.0139606421,6.87E-05,0.0009194556,0.0696815178,0.0099285743,0.0004343205,0.0065421122,0.0006955139,0.0097977515,0.0239697399,0.0007567615,0.0334819949,4.97E-05,0.0035791279,0.0012077593,0.0215696041,0.000403064,0.0001513174,0.0116601593,0.0286962167,0.0008320451,0.0022508705,0.0183937408,0.0004093327,0.0165831142,0.0151554506,0.0005134152,0.0235951921,0.0012046742,0.006819095,0.0006844169,0.0065595856
tc0180,0.003636103,0.0285621356,0.0078219211,0.0058697092,0.0004441087,0.0186202816,0.0267485205,0.1728928319,0.001708142,0.0004809719,0.0788696656,0.0016525467,0.0106097412,0.0002505405,0.0002826445,0.0013569632,0.0048653946,0.0013110547,0.0312000533,0.0035851923,0.0099352748,0.0108773153,0.0360399318,0.0005269404,0.0590851896,0.0497460983,0.0209450621,0.001687273,0.0744753529,0.0001261031,0.0095608117,0.0030542298,0.0128604599,0.0061391697,0.0056596546,0.0055111643,0.0086434479,0.006924105,0.037701083,0.004740934,0.0002812231,0.0017778394,0.0034073138,0.0052826689,0.0028719247,0.0095904632,0.0149554156,0.0187558467,0.0042130225,0.0103939146,0.0053999123,0.0007074507,0.0141588923,0.0690698706,0.0002275427,0.010058769,0.0334410612,0.0008765122,0.0007461373,0.0287760962
tc0182,0.0017733539,0.0156347437,6.13E-05,0.0482204632,0.0005540072,0.0086225178,0.005209418,0.3925946429,0.0036648591,0.0003511219,0.0017926381,0.0003392409,0.0416745403,0.0005351889,0.0115147318,0.0247006611,5.87E-05,0.0006752872,0.0316997893,0.0188817584,0.0180702492,0.0062427338,0.0392854911,0.0055211854,0.032078165,0.0169803336,0.0010630218,0.0127502707,0.0620949685,0.0004564706,0.0001490944,0.0017110992,0.0106704999,0.0031319854,0.0022890635,0.0005424091,0.0097870172,0.0033423498,0.0313469296,0.0045031706,4.76E-05,0.000909793,0.0003373435,0.0080187439,0.0026843422,0.0013170095,0.0228510155,0.0069187044,0.0111344313,0.0131996996,0.0091396328,5.47E-05,0.0283248277,0.0101062003,0.0003109449,0.0077825402,0.0002002859,0.0008602011,0.0010548313,0.0041716909
