idnos	affaire|affairé	bon	car	cela	chez	chose	comment	crime	destin	diable	dieu|dieux	empire	ennemi	fatal	fort	fou	funeste	fureur	gens|gent	gloire	haine	homme	honnête	horreur	immoler	jouer	loi	mariage	monsieur	pauvre	personne	petit	peuple	pleur	prier	prince	périr	rire	roi	régner	sang	seigneur	sot	très	trône	tyran	vengeance	victime	vite	vraiment	label
tc0196	0.16666666666666666	0.8333333333333334	0.5	0.16666666666666666	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.0	1.0	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.5	0.6666666666666666	0.5	1.0	0.8333333333333334	1.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.5	0.0	0.5	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.3333333333333333	1.0	1.0	0.0	0.0	0.16666666666666666	0.0	0.5	0.5	0.0	0.0	tragedie
tc0198	0.0	0.3333333333333333	0.3333333333333333	0.0	0.5	0.16666666666666666	0.0	1.0	0.8333333333333334	0.0	1.0	0.5	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.0	0.6666666666666666	1.0	0.16666666666666666	0.8333333333333334	1.0	0.0	0.0	0.8333333333333334	0.16666666666666666	0.0	1.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.5	0.8333333333333334	0.3333333333333333	1.0	0.8333333333333334	0.0	1.0	1.0	1.0	0.3333333333333333	0.16666666666666666	0.0	1.0	0.16666666666666666	0.6666666666666666	0.5	0.0	0.3333333333333333	tragedie
tc0199	0.0	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.5	0.8333333333333334	0.16666666666666666	0.16666666666666666	1.0	0.0	1.0	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.3333333333333333	1.0	1.0	1.0	0.0	0.16666666666666666	0.5	0.16666666666666666	1.0	0.0	0.0	0.0	0.5	0.16666666666666666	1.0	0.16666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.6666666666666666	0.8333333333333334	1.0	1.0	0.0	0.0	0.8333333333333334	1.0	0.6666666666666666	0.0	0.0	0.0	tragedie
tc0200	0.16666666666666666	0.5	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.0	0.5	1.0	0.0	0.8333333333333334	0.8333333333333334	0.5	0.3333333333333333	1.0	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.8333333333333334	0.6666666666666666	0.0	0.3333333333333333	0.16666666666666666	0.0	0.8333333333333334	0.16666666666666666	0.0	0.0	0.6666666666666666	0.0	0.5	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.5	1.0	0.0	0.0	0.8333333333333334	0.16666666666666666	0.3333333333333333	0.0	0.0	0.3333333333333333	tragedie
tc0203	0.16666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.5	0.6666666666666666	0.0	0.8333333333333334	0.6666666666666666	0.0	0.8333333333333334	0.8333333333333334	0.3333333333333333	0.16666666666666666	1.0	0.0	0.3333333333333333	0.5	0.5	1.0	0.8333333333333334	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.5	0.3333333333333333	0.3333333333333333	1.0	0.5	0.16666666666666666	1.0	0.6666666666666666	0.8333333333333334	1.0	0.0	0.0	0.5	0.6666666666666666	0.16666666666666666	0.6666666666666666	0.0	0.0	tragedie
tc0204	0.0	0.6666666666666666	0.0	0.16666666666666666	0.6666666666666666	0.5	0.0	1.0	0.5	0.0	1.0	0.6666666666666666	1.0	0.5	1.0	0.16666666666666666	0.3333333333333333	0.8333333333333334	0.0	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.0	0.8333333333333334	0.8333333333333334	0.0	1.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.16666666666666666	0.0	0.6666666666666666	0.16666666666666666	0.5	0.3333333333333333	1.0	1.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.5	1.0	0.0	0.0	tragedie
tc0210	0.0	0.16666666666666666	0.3333333333333333	0.5	0.0	0.3333333333333333	0.5	0.8333333333333334	0.8333333333333334	0.0	0.6666666666666666	0.5	0.0	0.8333333333333334	0.8333333333333334	0.0	1.0	0.3333333333333333	0.0	1.0	0.5	0.0	0.0	0.5	0.8333333333333334	0.0	0.5	0.0	0.0	0.0	0.3333333333333333	0.0	0.16666666666666666	0.6666666666666666	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	1.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.16666666666666666	tragedie
tc0211	0.0	0.5	0.5	0.0	0.0	0.0	0.16666666666666666	0.8333333333333334	1.0	0.0	1.0	1.0	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.16666666666666666	0.0	1.0	0.6666666666666666	0.0	0.0	0.16666666666666666	0.5	0.0	1.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.3333333333333333	0.0	0.0	0.8333333333333334	0.0	0.0	1.0	1.0	0.8333333333333334	1.0	0.0	0.0	1.0	0.0	0.16666666666666666	0.0	0.0	0.16666666666666666	tragedie
tc0213	0.0	0.25	0.0	0.25	0.25	0.0	0.5	1.0	0.75	0.0	0.0	0.5	1.0	1.0	0.75	0.0	0.75	0.75	0.0	1.0	0.75	0.25	0.0	0.5	1.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.25	0.25	0.0	0.75	0.25	0.0	1.0	1.0	1.0	0.75	0.0	0.0	0.75	0.0	0.25	0.25	0.0	0.0	tragedie
tc0214	0.0	0.16666666666666666	0.3333333333333333	0.0	0.0	0.16666666666666666	0.0	1.0	0.8333333333333334	0.0	1.0	0.5	0.5	0.8333333333333334	0.8333333333333334	0.0	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.0	0.0	0.8333333333333334	0.6666666666666666	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.5	0.16666666666666666	0.0	0.0	0.6666666666666666	0.16666666666666666	0.8333333333333334	0.8333333333333334	1.0	1.0	0.0	0.0	1.0	1.0	0.8333333333333334	0.5	0.0	0.0	tragedie
tc0217	0.2	0.0	0.2	0.0	0.0	0.2	0.0	1.0	0.8	0.0	0.0	0.2	1.0	0.6	1.0	0.0	0.8	0.8	0.2	1.0	0.8	0.4	0.0	0.6	0.8	0.0	0.2	0.0	0.0	0.0	0.4	0.0	0.8	0.6	0.6	0.2	1.0	0.0	0.2	0.2	1.0	0.0	0.0	0.0	0.4	0.0	0.4	0.4	0.2	0.4	tragedie
tc0219	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.16666666666666666	0.0	1.0	1.0	0.0	0.6666666666666666	0.8333333333333334	0.5	1.0	0.8333333333333334	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.5	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.8333333333333334	0.5	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.5	0.0	0.0	tragedie
tc0229	0.0	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	1.0	0.0	0.3333333333333333	0.8333333333333334	0.0	0.6666666666666666	0.3333333333333333	0.0	0.8333333333333334	0.8333333333333334	0.0	1.0	0.5	0.0	0.0	1.0	1.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.16666666666666666	0.3333333333333333	0.0	0.0	0.5	0.0	0.0	0.6666666666666666	0.8333333333333334	1.0	0.0	0.0	1.0	0.3333333333333333	0.5	0.3333333333333333	0.0	0.0	tragedie
tc0231	0.16666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.8333333333333334	0.0	0.8333333333333334	0.3333333333333333	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.0	0.5	0.16666666666666666	0.0	1.0	0.8333333333333334	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	0.0	0.6666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.0	1.0	0.5	0.0	1.0	0.6666666666666666	0.8333333333333334	1.0	0.0	0.0	0.8333333333333334	0.6666666666666666	0.5	0.16666666666666666	0.0	0.16666666666666666	tragedie
tc0232	0.0	0.16666666666666666	0.0	0.16666666666666666	0.3333333333333333	0.5	0.16666666666666666	0.8333333333333334	0.6666666666666666	0.0	1.0	0.5	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.0	1.0	0.8333333333333334	0.0	0.0	0.8333333333333334	0.8333333333333334	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	1.0	0.5	1.0	0.5	0.0	0.6666666666666666	0.8333333333333334	1.0	0.8333333333333334	0.0	0.0	0.3333333333333333	0.5	1.0	0.3333333333333333	0.0	0.0	tragedie
tc0233	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.3333333333333333	0.16666666666666666	1.0	0.8333333333333334	0.0	1.0	1.0	0.3333333333333333	0.5	0.5	0.16666666666666666	1.0	0.8333333333333334	0.0	1.0	0.6666666666666666	0.3333333333333333	0.0	0.8333333333333334	0.5	0.0	0.8333333333333334	0.0	0.0	0.0	0.3333333333333333	0.0	0.5	0.0	0.3333333333333333	0.16666666666666666	0.5	0.0	0.0	0.5	1.0	1.0	0.0	0.0	1.0	1.0	0.5	0.3333333333333333	0.0	0.16666666666666666	tragedie
tc0234	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.5714285714285714	0.14285714285714285	0.0	1.0	0.2857142857142857	0.0	1.0	0.5714285714285714	0.7142857142857143	0.7142857142857143	0.5714285714285714	0.0	0.8571428571428571	1.0	0.0	1.0	0.8571428571428571	0.0	0.0	0.7142857142857143	0.2857142857142857	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	0.0	0.0	1.0	0.42857142857142855	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.2857142857142857	0.7142857142857143	0.5714285714285714	0.0	0.0	tragedie
tc0235	0.0	0.2857142857142857	0.0	0.0	0.42857142857142855	0.14285714285714285	0.0	0.8571428571428571	1.0	0.0	1.0	0.8571428571428571	0.7142857142857143	0.42857142857142855	0.2857142857142857	0.0	0.42857142857142855	0.2857142857142857	0.0	1.0	0.7142857142857143	0.0	0.0	0.7142857142857143	0.8571428571428571	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.2857142857142857	0.14285714285714285	0.8571428571428571	0.8571428571428571	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.5714285714285714	0.8571428571428571	0.2857142857142857	0.14285714285714285	0.14285714285714285	tragedie
tc0236	0.0	0.2857142857142857	0.0	0.0	0.14285714285714285	0.2857142857142857	0.0	1.0	1.0	0.0	0.14285714285714285	0.7142857142857143	0.2857142857142857	0.5714285714285714	0.7142857142857143	0.0	0.7142857142857143	0.8571428571428571	0.0	0.8571428571428571	0.7142857142857143	0.0	0.0	0.8571428571428571	0.8571428571428571	0.0	0.5714285714285714	0.0	0.0	0.0	0.5714285714285714	0.0	0.2857142857142857	0.2857142857142857	0.0	0.42857142857142855	0.8571428571428571	0.0	0.14285714285714285	0.7142857142857143	1.0	1.0	0.0	0.0	1.0	0.14285714285714285	0.2857142857142857	0.2857142857142857	0.0	0.0	tragedie
tc0237	0.0	0.16666666666666666	0.16666666666666666	0.5	0.16666666666666666	0.3333333333333333	0.5	0.6666666666666666	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.0	0.3333333333333333	0.5	0.0	1.0	1.0	0.0	0.0	0.5	0.8333333333333334	0.0	0.8333333333333334	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.16666666666666666	0.0	0.16666666666666666	0.6666666666666666	0.0	0.8333333333333334	0.6666666666666666	1.0	0.5	0.0	0.0	1.0	0.16666666666666666	0.6666666666666666	0.16666666666666666	0.0	0.0	tragedie
tc0238	0.0	0.5	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.8333333333333334	0.0	1.0	0.3333333333333333	1.0	0.5	1.0	0.0	0.5	0.5	0.16666666666666666	1.0	1.0	0.0	0.0	0.6666666666666666	0.5	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.16666666666666666	0.0	1.0	0.8333333333333334	0.0	1.0	0.16666666666666666	1.0	0.6666666666666666	0.0	0.0	0.8333333333333334	0.5	1.0	0.6666666666666666	0.16666666666666666	0.0	tragedie
tc0242	0.0	0.0	0.6	0.0	0.0	0.0	0.4	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.8	0.2	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	1.0	0.8	0.0	1.0	0.2	1.0	1.0	0.0	0.0	0.0	0.6	1.0	0.4	0.0	0.0	tragedie
tc0243	0.0	0.16666666666666666	0.6666666666666666	0.0	0.0	0.0	0.5	1.0	0.3333333333333333	0.0	1.0	1.0	1.0	0.6666666666666666	0.3333333333333333	0.5	0.6666666666666666	1.0	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.16666666666666666	0.0	0.6666666666666666	0.0	0.8333333333333334	0.6666666666666666	1.0	1.0	0.0	0.0	0.16666666666666666	0.6666666666666666	0.8333333333333334	0.8333333333333334	0.0	0.16666666666666666	tragedie
tc0244	0.0	0.0	0.0	0.0	0.8	0.0	0.8	1.0	0.8	0.0	1.0	0.2	1.0	0.4	0.4	0.0	1.0	1.0	0.0	0.6	1.0	0.4	0.0	1.0	1.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.2	1.0	0.0	0.4	0.8	0.4	1.0	0.2	0.8	1.0	0.0	0.0	0.4	1.0	0.8	0.8	0.0	0.0	tragedie
tc0245	0.0	0.2	0.2	0.0	0.0	0.0	0.4	1.0	1.0	0.0	1.0	0.4	0.8	1.0	0.4	0.0	1.0	1.0	0.0	0.6	1.0	0.4	0.0	1.0	1.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.2	1.0	0.6	0.0	1.0	0.6	1.0	1.0	0.0	0.0	0.4	0.4	1.0	0.6	0.0	0.0	tragedie
tc0246	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.16666666666666666	1.0	1.0	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.8333333333333334	0.0	1.0	0.8333333333333334	0.0	0.0	1.0	0.8333333333333334	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.8333333333333334	0.16666666666666666	1.0	0.5	0.16666666666666666	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	0.5	1.0	1.0	0.8333333333333334	0.0	0.0	tragedie
tc0248	0.0	0.2	0.4	0.0	0.2	0.0	0.6	0.8	0.8	0.0	1.0	0.6	0.8	0.6	0.0	0.2	0.8	1.0	0.0	1.0	0.8	0.8	0.0	0.6	0.8	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.2	0.0	0.2	0.0	0.6	0.8	1.0	0.8	0.0	0.0	0.2	1.0	1.0	0.6	0.0	0.0	tragedie
tc0249	0.0	0.0	0.6666666666666666	0.0	0.16666666666666666	0.0	0.5	1.0	1.0	0.0	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.0	0.16666666666666666	1.0	1.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	0.8333333333333334	0.5	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.5	0.6666666666666666	0.16666666666666666	1.0	0.16666666666666666	0.0	1.0	1.0	0.6666666666666666	1.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.6666666666666666	0.0	0.0	tragedie
tc0259	0.2	0.2	1.0	0.8	0.2	0.6	0.8	1.0	0.8	0.0	1.0	0.8	0.8	0.6	0.8	0.0	0.6	1.0	0.6	0.8	0.6	0.8	0.0	1.0	0.8	0.0	1.0	0.0	0.0	0.0	0.8	0.0	1.0	0.6	0.0	0.8	0.6	0.2	0.2	0.4	1.0	0.8	0.0	0.0	1.0	0.8	0.8	0.8	0.0	0.0	tragedie
tc0313	0.0	0.0	0.0	0.0	0.5	0.0	0.5	1.0	1.0	0.0	1.0	0.25	1.0	0.75	0.25	0.0	0.75	1.0	0.0	1.0	1.0	0.75	0.0	0.75	1.0	0.25	0.75	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0	0.5	0.25	1.0	0.25	1.0	1.0	0.0	0.0	0.25	1.0	1.0	0.75	0.0	0.0	tragedie
tc0317	0.0	0.4	0.8	0.2	0.2	0.4	0.4	0.4	0.6	0.0	1.0	0.8	0.8	0.6	1.0	0.0	0.6	0.6	0.4	1.0	0.6	0.2	0.0	0.2	0.0	0.0	0.6	0.0	0.0	0.0	0.4	0.0	0.2	0.4	0.0	0.4	0.6	0.2	0.0	0.6	1.0	1.0	0.0	0.2	0.6	0.4	0.2	0.2	0.0	0.0	tragedie
tc0318	0.4	0.4	0.6	0.0	0.2	0.4	0.4	0.8	0.8	0.0	1.0	0.8	0.6	0.2	0.6	0.2	0.8	1.0	0.2	1.0	0.4	1.0	0.0	0.8	0.6	0.2	0.8	0.2	0.0	0.0	0.6	0.6	0.4	0.6	0.2	0.4	0.6	0.4	0.4	0.4	1.0	0.8	0.0	0.0	0.2	0.6	0.4	0.6	0.2	0.0	tragedie
tc0319	0.0	0.6666666666666666	0.5	0.0	0.16666666666666666	0.5	1.0	1.0	0.8333333333333334	0.0	1.0	0.8333333333333334	1.0	0.6666666666666666	0.6666666666666666	0.0	1.0	0.5	0.16666666666666666	1.0	1.0	0.6666666666666666	0.0	0.6666666666666666	0.8333333333333334	0.0	0.3333333333333333	0.0	0.0	0.0	0.8333333333333334	0.0	0.5	0.16666666666666666	0.3333333333333333	1.0	0.8333333333333334	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	0.8333333333333334	0.5	0.8333333333333334	0.6666666666666666	0.0	0.0	tragedie
tc0320	0.2	0.6	0.2	0.6	0.8	0.2	0.6	1.0	1.0	0.0	0.8	0.8	1.0	0.6	1.0	0.2	0.8	0.8	0.2	1.0	1.0	0.6	0.0	0.6	0.2	0.0	0.4	0.2	0.0	0.0	0.6	0.0	1.0	0.8	0.0	1.0	0.8	0.0	1.0	0.2	1.0	1.0	0.0	0.0	0.6	0.4	1.0	0.2	0.2	0.0	tragedie
tc0336	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.6666666666666666	0.0	1.0	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.0	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	1.0	0.0	0.6666666666666666	1.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	tragedie
tc0348	0.2	0.0	0.8	0.0	0.0	0.0	0.4	1.0	0.2	0.0	0.0	0.6	1.0	0.8	0.0	0.0	0.8	1.0	0.0	1.0	1.0	0.2	0.0	1.0	1.0	0.2	0.8	0.0	0.0	0.0	0.2	0.0	0.8	0.6	0.2	0.6	0.6	0.0	1.0	0.6	1.0	1.0	0.0	0.0	0.4	0.2	1.0	1.0	0.0	0.0	tragedie
tc0390	0.0	0.2	0.0	0.0	0.6	0.0	0.6	1.0	1.0	0.0	1.0	0.8	1.0	0.6	0.8	0.0	0.6	0.8	0.0	1.0	1.0	0.0	0.0	0.8	0.2	0.0	1.0	0.2	0.0	0.0	0.6	0.2	0.8	0.4	0.0	0.8	0.6	0.0	1.0	0.6	1.0	0.0	0.0	0.0	1.0	0.4	0.2	0.4	0.0	0.0	tragedie
tc0398	0.3333333333333333	0.5	0.6666666666666666	0.0	0.16666666666666666	0.6666666666666666	0.0	0.8333333333333334	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.8333333333333334	0.5	0.6666666666666666	0.16666666666666666	1.0	0.6666666666666666	0.16666666666666666	1.0	1.0	0.16666666666666666	0.0	0.5	0.3333333333333333	0.0	1.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	1.0	0.5	0.0	1.0	0.5	0.3333333333333333	1.0	1.0	1.0	0.8333333333333334	0.0	0.0	1.0	0.3333333333333333	0.5	0.5	0.0	0.0	tragedie
tc0400	0.4	0.8	0.0	0.6	0.6	1.0	0.8	1.0	0.6	0.0	1.0	0.2	1.0	0.6	1.0	0.4	0.8	0.6	0.2	1.0	0.2	0.8	0.8	1.0	0.0	0.2	0.6	0.0	0.0	0.0	0.4	0.2	0.2	0.6	0.0	0.4	0.0	0.4	0.6	0.4	0.6	0.6	0.0	0.0	0.4	0.6	0.2	0.2	0.0	0.2	tragedie
tc0402	0.2	0.4	0.0	0.0	0.6	0.6	0.2	1.0	0.4	0.0	0.0	0.8	1.0	0.6	1.0	0.0	0.8	0.8	0.0	1.0	1.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.2	1.0	0.2	0.0	1.0	1.0	0.0	1.0	1.0	0.8	0.4	0.0	0.0	0.8	0.4	0.0	0.2	0.2	0.0	tragedie
tc0403	0.0	1.0	0.8	0.2	0.4	0.6	0.4	0.8	1.0	0.0	1.0	0.6	1.0	0.2	0.8	0.0	0.8	1.0	0.6	1.0	1.0	1.0	0.0	0.6	0.4	0.0	1.0	0.0	0.0	0.0	0.4	0.2	1.0	0.8	0.2	0.8	0.6	0.2	1.0	0.4	0.8	0.8	0.0	0.0	0.6	0.8	0.4	0.4	0.2	0.0	tragedie
tc0404	0.3333333333333333	0.5	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.3333333333333333	1.0	1.0	0.0	0.8333333333333334	0.6666666666666666	1.0	0.5	0.8333333333333334	0.0	0.6666666666666666	0.8333333333333334	0.0	1.0	1.0	0.5	0.0	0.5	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.5	0.6666666666666666	0.16666666666666666	0.0	0.8333333333333334	0.5	0.16666666666666666	1.0	0.5	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.5	0.16666666666666666	0.0	0.0	tragedie
tc0419	0.0	0.25	0.0	0.25	0.75	0.0	0.75	1.0	1.0	0.0	1.0	0.75	1.0	0.25	0.75	0.0	0.5	1.0	0.25	1.0	0.5	0.0	0.0	0.75	0.5	0.0	1.0	0.0	0.0	0.0	0.75	0.0	0.5	1.0	0.0	1.0	0.75	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25	0.75	0.5	1.0	0.0	0.0	tragedie
tc0425	0.2	0.0	0.4	0.0	0.6	0.0	0.4	1.0	0.8	0.0	0.8	0.8	1.0	0.2	0.4	0.2	0.6	1.0	0.0	1.0	1.0	0.4	0.0	0.8	0.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.0	0.6	0.6	0.0	1.0	0.2	0.8	1.0	0.0	0.0	1.0	0.0	1.0	0.4	0.0	0.2	tragedie
tc0433	0.0	0.0	0.0	0.2	0.8	0.0	0.4	0.2	1.0	0.0	1.0	0.4	1.0	0.6	0.0	0.0	1.0	1.0	0.0	0.8	0.8	0.2	0.0	0.8	0.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.2	0.8	1.0	0.0	1.0	0.6	0.6	1.0	0.0	0.0	0.6	1.0	0.8	0.6	0.0	0.0	tragedie
tc0444	0.0	0.0	0.2	0.0	0.4	0.0	0.4	1.0	1.0	0.0	0.0	0.8	0.8	0.6	0.2	0.0	0.8	1.0	0.0	1.0	1.0	0.0	0.0	0.6	0.8	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.8	0.6	0.4	0.6	0.6	0.0	1.0	0.6	1.0	0.8	0.0	0.0	0.8	0.8	0.8	0.8	0.0	0.2	tragedie
tc0445	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.5	1.0	1.0	0.0	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.0	0.16666666666666666	0.8333333333333334	1.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8333333333333334	0.16666666666666666	0.8333333333333334	1.0	0.0	1.0	1.0	1.0	0.8333333333333334	0.0	0.0	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.0	0.0	tragedie
tc0464	0.0	0.2	0.0	0.2	0.4	0.2	0.2	0.4	1.0	0.0	0.2	0.6	1.0	0.6	0.4	0.0	0.6	1.0	0.0	1.0	0.8	0.2	0.0	0.6	0.2	0.0	1.0	0.0	0.0	0.0	0.4	0.0	0.8	0.8	0.0	1.0	0.4	0.0	1.0	0.8	1.0	1.0	0.0	0.2	1.0	0.8	1.0	0.8	0.0	0.0	tragedie
tc0468	0.0	0.0	0.0	0.0	0.5	0.0	0.5	1.0	1.0	0.0	1.0	0.25	1.0	0.75	0.25	0.0	0.75	1.0	0.0	1.0	1.0	0.75	0.0	0.75	1.0	0.25	0.75	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0	0.5	0.5	1.0	0.25	1.0	1.0	0.0	0.0	0.25	1.0	1.0	0.75	0.0	0.0	tragedie
tc0480	0.8	1.0	0.2	0.0	0.6	0.6	0.2	1.0	0.8	0.0	0.0	0.6	1.0	0.4	0.6	0.0	0.4	0.2	0.6	1.0	1.0	1.0	0.0	0.6	0.2	0.0	0.6	0.0	1.0	0.6	0.6	0.2	0.6	0.4	0.0	0.2	0.4	0.0	0.6	0.2	1.0	0.0	0.2	0.6	0.2	0.2	0.6	0.2	0.0	0.0	tragedie
tc0482	0.4	1.0	0.2	0.0	0.6	0.4	0.6	0.8	0.8	0.0	0.0	0.8	1.0	0.8	1.0	0.2	1.0	0.4	0.0	0.8	0.6	1.0	0.2	0.8	0.2	0.4	0.8	0.0	0.0	0.6	0.6	0.0	0.4	0.6	0.2	1.0	0.8	0.0	1.0	0.8	1.0	1.0	0.0	0.6	0.4	0.6	0.6	0.0	0.2	0.0	tragedie
tc0483	0.8	1.0	0.4	0.0	0.0	0.8	0.4	1.0	0.0	0.0	0.0	0.8	1.0	0.6	0.4	0.2	0.8	0.0	0.4	0.6	0.4	0.6	0.2	0.0	0.0	0.0	0.6	0.0	0.6	0.6	1.0	0.4	0.0	0.2	0.4	1.0	0.8	0.0	1.0	0.4	1.0	1.0	0.0	0.8	0.4	0.0	0.4	0.2	0.0	0.2	tragedie
