"nh0002" "nh0003" "nh0004" "nh0005" "nh0006" "nh0007" "nh0016" "nh0021" "nh0022" "nh0066" "nh0072" "nh0074" "nh0091" "nh0113" "nh0115" "nh0116" "nh0123" "nh0152" "nh0156" "nh0162" "nh0168"
"sí" 0.112298166808304 0.125382023352402 0.0775653602226582 0.0574844791906185 0.10058973195795 0.111898545318911 0.110522380782108 0.142485960942084 0.07596327902767 0.149883424003553 0.0686005488043904 0.0791389680278569 0.0613991327372501 0.132651127534584 0.0452433170252902 0.143229832728017 0.10812369350537 0.100084616994368 0.1283012730739 0.186325759536256 0.0935803855511885
"siempre" 0.161871231435393 0.125382023352402 0.104941369713008 0.160956541733732 0.0966450365870496 0.131529869059071 0.120274355557 0.0754337440281619 0.0549521592966124 0.122127234373265 0.0637005096040768 0.134536245647357 0.0767489159215626 0.0720106120902028 0.0667147217152585 0.102307023377155 0.144164924673827 0.0746085326685288 0.129204803165969 0.0672843020547591 0.0711210930189032
"ese" 0.0505847598235604 0.0940365175143014 0.0958160332162249 0.120717406300299 0.175538944005049 0.149198060425214 0.146279621623379 0.037716872014081 0.0387897595034911 0.0943710447429777 0.098000784006272 0.150364039252928 0.222571856172532 0.106120902027667 0.038341794089229 0.153460535065732 0.0864989548042961 0.0855268545224599 0.15902129620427 0.113865741938823 0.0711210930189032
"vida" 0.12545020436243 0.188073035028603 0.0638773554774832 0.109220510462175 0.0986173842724996 0.135456133807103 0.120274355557 0.180202832956165 0.0856607189035428 0.0666148551126901 0.161701293610349 0.102880658436214 0.0690740243294063 0.145916240288042 0.0759167522966735 0.0716149163640084 0.0937072010379875 0.0254760843258391 0.119265972153203 0.0776357331401066 0.116039678083474
"eso" 0.123426813969487 0.227254917326228 0.0638773554774832 0.114968958381237 0.136091990296049 0.166866251791358 0.136527646848487 0.117341379599363 0.037173519524179 0.127678472299323 0.171501372010976 0.102880658436214 0.115123373882344 0.0265302255069168 0.0176372252810453 0.107422374546013 0.0864989548042961 0.0946254560674024 0.134625983718388 0.124217173024171 0.0449185850645705
"está" 0.0890291772894662 0.125382023352402 0.0684400237258749 0.0804782708668659 0.1025620796434 0.0903040892047351 0.074765139940838 0.0502891626854413 0.0404059994828032 0.0943710447429777 0.107800862406899 0.0870528648306426 0.118960819678422 0.066325563767292 0.0575126911338435 0.0716149163640084 0.0720824623369134 0.135569163019644 0.149985995283573 0.113865741938823 0.119782893505521
"tiempo" 0.119380033183602 0.109709270433352 0.0958160332162249 0.114968958381237 0.0966450365870496 0.104046015822847 0.0292559243246757 0.117341379599363 0.0420222394621153 0.0777173309648052 0.0784006272050176 0.0395694840139285 0.0498867953490157 0.108015918135304 0.0881861264052268 0.127883779221444 0.00720824623369134 0.0736986725140346 0.141854224454945 0.0879871642254542 0.108553247239379
"todas" 0.0890291772894662 0.0470182587571507 0.0775653602226582 0.109220510462175 0.0729768643616497 0.0863778244567031 0.0357572408412704 0.104769088928003 0.0468709594000517 0.0777173309648052 0.0833006664053312 0.0791389680278569 0.030699566368625 0.0871707409512981 0.095087649341288 0.102307023377155 0.144164924673827 0.118281820084253 0.141854224454945 0.108690026396149 0.0524050159086655
"tu" 0.0809356157176966 0.0313455058381005 0.0456266824839166 0.0287422395953093 0.0295852152817499 0.0412257798543356 0.0617625069076488 0.0167630542284804 0.0193948797517455 0.0777173309648052 0.024500196001568 0.0712250712250712 0.057561686941172 0.191396626871328 0.254589512752481 0.0613842140262929 0.0288329849347654 0.0400338467977472 0.100291840219739 0.0672843020547591 0.0673778775968557
"desde" 0.0981344340577071 0.0862001410547763 0.0912533649678332 0.103472062543113 0.1025620796434 0.0922672215787511 0.0715144816825407 0.0544799262425614 0.0840444789242307 0.11102475852115 0.102900823206586 0.118708452041785 0.0805863617176407 0.066325563767292 0.0513780040795669 0.0971916722082971 0.0792907085706048 0.114642379466276 0.116555381876993 0.113865741938823 0.097323600973236
"joven" 0.0202339039294241 0.0391818822976256 0.02737600949035 0.126465854219361 0.195262420859549 0.213981428767742 0.00650131651659461 0.00838152711424021 0.037173519524179 0.0999222826690352 0.308702469619757 0.0949667616334283 0.0422119037568594 0.115595982565852 0.0973881569866417 0.358074581820042 0.0432494774021481 0.0354845460252759 0.0831247684704139 0.0517571554267377 0.157215047725997
"noche" 0.0617134069847436 0.0940365175143014 0.0821280284710499 0.149459645895608 0.128202599554249 0.0844146920826871 0.0487598738744596 0.0460983991283212 0.109904318593225 0.0888198068169202 0.0686005488043904 0.118708452041785 0.10361103649411 0.115595982565852 0.0874192905234422 0.15857588623459 0.0864989548042961 0.0718789522050461 0.102098900403878 0.119041457481497 0.0524050159086655
"corazón" 0.0161871231435393 0 0.0228133412419583 0.0804782708668659 0.213013550028599 0.0844146920826871 0.0617625069076488 0.0293353448998407 0.0177786397724334 0.144332186077495 0.17640141121129 0.0395694840139285 0.030699566368625 0.2823574000379 0.0935539775777188 0.0511535116885774 0.00720824623369134 0.0127380421629196 0.177995428137734 0.0828114486827804 0.0898371701291409
"mí" 0.199303953704828 0.133218399811927 0.02737600949035 0.132214302138423 0.0867832981597996 0.0569308388464634 0.0292559243246757 0 0.00808119989656064 0.205395803264128 0.264602116816935 0.0316555872111428 0.0191872289803907 0.089065757058935 0.0268392558624603 0.0818456187017239 0 0.0318451054072989 0.211426041544314 0.0258785777133689 0.0786075238629983
"otro" 0.0799239205212254 0.117545646892877 0.0866906967194415 0.0344906875143711 0.0690321689907497 0.0785252949606392 0.0975197477489192 0.146676724499204 0.0727307990690458 0.0555123792605751 0.0539004312034496 0.118708452041785 0.107448482290188 0.0871707409512981 0.095087649341288 0.107422374546013 0.144164924673827 0.0891662951404369 0.0948706596673202 0.119041457481497 0.0449185850645705
"general" 0.0111286471611833 0 0.0319386777387416 0.0114968958381237 0.207096506972249 0.0235575884881918 0.0520105321327569 0.0293353448998407 0.210111197310577 0.0943710447429777 0.0147001176009408 0.0474833808167142 0.0498867953490157 0.0132651127534584 0.0728494087695351 0.0255767558442887 0.021624738701074 0.332098956390403 0.00632471064448801 0.00517571554267377 0.00748643084409508
"poco" 0.130508680344786 0.188073035028603 0.0912533649678332 0.0977236146240515 0.0808662551034496 0.098156618700799 0.0617625069076488 0.0502891626854413 0.0727307990690458 0.0721660930387476 0.0539004312034496 0.0553972776194998 0.0767489159215626 0.0776956604131135 0.0306734352713832 0.0818456187017239 0.0288329849347654 0.0882564349859427 0.144564814731155 0.150095750737539 0.0598914467527606
"luego" 0.0333859414835498 0.00783637645952511 0.0821280284710499 0.0804782708668659 0.0986173842724996 0.115824810066943 0.0910184312323245 0.079624507585282 0.0711145590897336 0.0888198068169202 0.098000784006272 0.134536245647357 0.10361103649411 0.130756111426947 0.0299065993895986 0.0562688628574352 0.0432494774021481 0.132839582556161 0.140047164270806 0.155271466280213 0.0187160771102377
"esto" 0.15074258427421 0.0548546352166758 0.0684400237258749 0.126465854219361 0.195262420859549 0.0765621625866232 0.130026330331892 0.0460983991283212 0.0161623997931213 0.0832685688908627 0.186201489611917 0.0870528648306426 0.0844238075137189 0.0303202577221906 0.0276060917442449 0.0664995651951506 0.0288329849347654 0.0764282529775174 0.123783622613551 0.124217173024171 0.0524050159086655
"tenía" 0.114321557201246 0.227254917326228 0.0547520189806999 0.0689813750287422 0.140036685666949 0.0824515597086712 0.0845171147157299 0.100578325370883 0.0598008792345487 0.172088375707783 0.156801254410035 0.0712250712250712 0.0997735906980314 0.0625355315520182 0.0406423017345828 0.0869609698705816 0.0720824623369134 0.108273358384816 0.0578259258924618 0.150095750737539 0.0112296462661426
"aquí" 0.0627251021812148 0.133218399811927 0.0684400237258749 0.137962750057484 0.120313208812449 0.168829384165374 0.0780157981991353 0.0167630542284804 0.037173519524179 0.0721660930387476 0.186201489611917 0.0791389680278569 0.0997735906980314 0.0814856926283873 0.0230050764535374 0.0562688628574352 0.10812369350537 0.117371959929759 0.119265972153203 0.0828114486827804 0.0449185850645705
"allí" 0.0566549310023876 0.0470182587571507 0.0684400237258749 0.0862267187859278 0.1025620796434 0.139382398555135 0.162532912914865 0.0712429804710418 0.101823118696664 0.0777173309648052 0.0882007056056448 0.126622348844571 0.176522506619594 0.0322152738298276 0.0314402711531678 0.0971916722082971 0.15858141714121 0.127380421629196 0.0849318286545533 0.0672843020547591 0.0187160771102377
"uno" 0.082959006110639 0.0391818822976256 0.114066706209791 0.0517360312715567 0.10058973195795 0.0530045740984315 0.104021064265514 0.079624507585282 0.0468709594000517 0.13322971022538 0.073500588004704 0.110794555239 0.0959361449019533 0.0644305476596551 0.105823351686272 0.0716149163640084 0.0792907085706048 0.0882564349859427 0.0948706596673202 0.0621085865120853 0.0786075238629983
"toda" 0.105216300433006 0.0626910116762009 0.02737600949035 0.0632329271096804 0.0729768643616497 0.0903040892047351 0.0780157981991353 0.121532143156483 0.063033359193173 0.0499611413345176 0.0833006664053312 0.0949667616334283 0.0729114701254845 0.0966458214894827 0.0644142140699048 0.0920763210394394 0.122540185972753 0.100994477148862 0.0867388888386928 0.0724600175974328 0.134755755193711
"momento" 0.0981344340577071 0.00783637645952511 0.0821280284710499 0.040239135433433 0.0788939074179996 0.0647833683425273 0.0682638234242434 0.00838152711424021 0.0905094388414792 0.0999222826690352 0.073500588004704 0.134536245647357 0.111285928086266 0.193291642978965 0.0782172599420272 0.0818456187017239 0 0.0509521686516782 0.104809490680087 0.0879871642254542 0.0860939547070934
"donde" 0.0607017117882724 0.0940365175143014 0.1095040379614 0.0632329271096804 0.0769215597325497 0.0726358978385913 0.146279621623379 0.180202832956165 0.113136798551849 0.0610636171866326 0.0294002352018816 0.0791389680278569 0.118960819678422 0.0549554671214705 0.0605800346609819 0.0460381605197197 0.0576659698695307 0.096445176376391 0.104809490680087 0.0828114486827804 0.0786075238629983
"otra" 0.103192910040063 0.133218399811927 0.0684400237258749 0.0287422395953093 0.0848109504743496 0.0647833683425273 0.0845171147157299 0.0838152711424021 0.0711145590897336 0.11102475852115 0.0833006664053312 0.0553972776194998 0.0767489159215626 0.0776956604131135 0.062113706424551 0.0767302675328661 0.165789663374901 0.0718789522050461 0.12739774298183 0.0879871642254542 0.0598914467527606
"sólo" 0.144672413095383 0.0235091293785753 0.1642560569421 0.0977236146240515 0.0848109504743496 0.0883409568307191 0.139778305106784 0.184393596513285 0.0872769588828549 0.0666148551126901 0.0882007056056448 0.118708452041785 0.115123373882344 0.089065757058935 0.0199377329263991 0 0.0360412311684567 0.127380421629196 0.0289129629462309 0.134568604109518 0.00748643084409508
"menos" 0.133543765934199 0.0940365175143014 0.0866906967194415 0.0459875833524948 0.0650874736198497 0.0490783093503995 0.0552611903910542 0.125722906713603 0.0226273597103698 0.0666148551126901 0.0882007056056448 0.0395694840139285 0.0383744579607813 0.0833807087360243 0.0690152293606122 0.0767302675328661 0.0288329849347654 0.0937155959129082 0.110230671232505 0.139744319652192 0.104810031817331
"quien" 0.0961110436647647 0.0313455058381005 0.0638773554774832 0.103472062543113 0.0907279935306996 0.113861677692927 0.152780938139973 0.117341379599363 0.0791957589862943 0.0555123792605751 0.0637005096040768 0.134536245647357 0.134310602862735 0.0587454993367444 0.0552121834884898 0.143229832728017 0.0792907085706048 0.0755183928230231 0.0749929976417865 0.0517571554267377 0.0598914467527606
"aunque" 0.139613937113027 0.164563905650027 0.123192042706575 0.0747298229478041 0.0414193013944498 0.094230353952767 0.0910184312323245 0.0880060346995223 0.0274760796483062 0.0943710447429777 0.073500588004704 0.0395694840139285 0.0920986991058751 0.0720106120902028 0.0789840958238118 0.0971916722082971 0 0.0873465748314484 0.0740894675497167 0.0414057243413902 0.097323600973236
"habían" 0.0627251021812148 0.0548546352166758 0.0501893507323083 0.0747298229478041 0.0611427782489497 0.145271795677183 0.0975197477489192 0.0419076355712011 0.132531678303595 0.0555123792605751 0.024500196001568 0.0791389680278569 0.0268621205725469 0.0416903543680121 0.101989172277349 0.0460381605197197 0.0360412311684567 0.157405806727506 0.041562384235207 0.0569328709694115 0.0561482313307131
"esa" 0.0303508558941362 0.0783637645952512 0.0410640142355249 0.149459645895608 0.155815467150549 0.107972280570879 0.0910184312323245 0.0293353448998407 0.0339410395655547 0.0888198068169202 0.196001568012544 0.142450142450142 0.161172723435281 0.0701155959825659 0.0291397635078141 0.0716149163640084 0.0792907085706048 0.0755183928230231 0.155407175835991 0.0828114486827804 0.0336889387984278
"han" 0.0627251021812148 0.0470182587571507 0.0593146872290916 0.0689813750287422 0.0552257351925998 0.0844146920826871 0.0617625069076488 0.0125722906713603 0.0226273597103698 0.0666148551126901 0.0686005488043904 0.0316555872111428 0.0422119037568594 0.0776956604131135 0.112724874622333 0.0409228093508619 0.0432494774021481 0.140118463792115 0.121976562429412 0.0517571554267377 0.0636346621748082
"sino" 0.116344947594189 0.0235091293785753 0.0684400237258749 0.0862267187859278 0.128202599554249 0.107972280570879 0.0617625069076488 0.159249015170564 0.063033359193173 0.0999222826690352 0.0931007448059585 0.102880658436214 0.0844238075137189 0.0568504832291074 0.0536785117249206 0.0664995651951506 0.0504577236358394 0.110093078693805 0.0316235532224401 0.175974328450908 0.0374321542204754
"hacer" 0.11735664279066 0.156727529190502 0.1095040379614 0.0919751667049896 0.0749492120470997 0.0726358978385913 0.0617625069076488 0.0628614533568016 0.0581846392552366 0.0610636171866326 0.0784006272050176 0.0553972776194998 0.0959361449019533 0.0473754026909229 0.0506111681977823 0.0664995651951506 0.0360412311684567 0.109183218539311 0.0858353587466231 0.201852906164277 0.0299457233763803
"hombres" 0.0627251021812148 0.00783637645952511 0.100378701464617 0.0517360312715567 0.0355022583380998 0.094230353952767 0.042258557357865 0.0502891626854413 0.114753038531161 0.0333074275563451 0.00980007840062721 0.0237416904083571 0.0460493495529376 0.0795906765207504 0.0628805423063356 0.0255767558442887 0.10812369350537 0.229284758932552 0.0587294559845316 0.0362300087987164 0.00374321542204754
"amor" 0.029339160697665 0 0.0182506729935666 0.0919751667049896 0.173566596319599 0.115824810066943 0.042258557357865 0.0712429804710418 0.0307085596069304 0.138780948151438 0.215601724813799 0.0474833808167142 0.0920986991058751 0.180026530225507 0.0605800346609819 0.0255767558442887 0.122540185972753 0.0154676226264023 0.135529513810457 0.124217173024171 0.0224592925322852
"gran" 0.111286471611833 0.101872893973826 0.0866906967194415 0.0747298229478041 0.0532533875071498 0.0530045740984315 0.0260052660663784 0.0712429804710418 0.153542798034652 0.11102475852115 0.0637005096040768 0.0633111744222855 0.0767489159215626 0.0549554671214705 0.116559054031256 0.0767302675328661 0.201830894543358 0.0527718889606667 0.0280094328541612 0.0724600175974328 0.0711210930189032
