idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
rv1063,0.016560513,0.0052444081,0.0016274973,0.0249997395,0.0229881917,0.0108972728,0.35883348,0.0072043897,0.0038295219,0.0084123656,0.0035721526,0.0392185704,0.013219418,0.0070201836,0.0061876354,0.0237851101,0.0012940786,0.0072712066,0.0006558371,0.0090389189,0.0526973741,0.0051335605,0.0215088119,0.0044729189,0.0023992859,0.0053488713,0.0028123813,0.0061585065,0.0075016734,0.008413899,0.0014460195,0.0021693385,0.0208896946,0.0049175654,0.1273355377,0.0025417437,0.0332789756,0.0036836931,0.001120953,0.0014032932,0.0092779394,0.0072984548,0.0024206045,0.0083539181,0.0072761313,0.0273705187,0.000699245,0.0069106587,0.0278225484,0.0154753932
rv1065,0.0223100026,0.0055426998,0.0046217838,0.0341298922,0.0264297773,0.0061072826,0.3351063119,0.0965283914,0.0048744449,0.0063727799,0.0121484655,0.0303768403,0.0180194065,0.0033699817,0.0034507494,0.0088572658,0.0051611834,0.0126073514,0.0021484627,0.0050357344,0.0261635831,0.0018586557,0.0075243366,0.0013052541,0.0015423756,0.0096397374,0.0025497729,0.0049301249,0.0037969886,0.0024840448,0.0184765661,0.003657066,0.0049507168,0.0457975525,0.0179454076,0.0094635212,0.0240471622,0.0051482588,0.0205468577,0.0064874826,0.0351424005,0.0038124746,0.0059386527,0.0031855395,0.027824982,0.0026241531,0.0065537911,0.0007451354,0.0385400707,0.0141185278
rv1066,0.0478924694,0.0026298377,0.0134612883,0.0758238836,0.0135647198,0.0105572955,0.2584513657,0.001059775,0.0245146844,0.0071778367,0.0060578505,0.0266375144,0.002723926,0.0022485687,0.0285024096,0.0049525862,0.0021980639,0.0247118176,0.0025230515,0.0149822399,0.0399567948,0.0023173662,0.0059678169,0.000592444,0.0021704725,0.0110720873,0.0020670229,0.0222153386,0.0648471591,0.0339707564,0.0022057286,0.0116102351,0.0031705806,0.016984462,0.028525496,0.00066107,0.0229030105,0.0062591749,0.0005402107,0.0114088899,0.0346605808,0.0007703856,0.0170916254,0.0165808845,0.0137864961,0.0040967333,0.0015614936,0.0107045474,0.0301855862,0.0104443659
rv1069,0.0191089494,0.0360759875,0.0116488442,0.0459466227,0.0019730514,0.0145309548,0.0352164395,0.0093632705,0.0013052791,0.0401695457,0.0064890265,0.0512438562,0.0657659305,0.0022430851,0.0024892576,0.0871569154,0.0001516575,0.0019197656,0.0119781477,0.0002301349,0.0049228831,0.0043338182,0.0065743192,0.0027895389,0.0262908361,0.001882476,0.0277831362,0.0060013127,0.0284808324,0.0018788826,0.0502352091,0.0059676764,0.0648242814,0.0062736299,0.0184500418,0.0010263476,0.0035770691,0.003114717,0.0099453151,0.0085135126,0.0353062496,0.1158063828,0.0033720562,0.0238408655,0.015609509,0.0258705862,0.0012387463,0.0262089438,0.0230245634,0.0018495402
rv1073,0.0469271539,0.0109612694,0.0183082915,0.0987005767,0.0036988652,0.0048831282,0.0449231086,0.0006029651,0.0106818195,0.0429201797,0.0037366904,0.0309339896,0.0974370067,0.0005007053,0.0070508196,0.0038657158,0.0013243357,0.0038144144,0.0111955073,0.003178043,0.0354645018,0.0089432361,0.0039078576,0.0085258988,0.012394582,0.0023686471,0.0084903673,0.0266857003,0.0101670186,0.0131919901,0.0090530386,0.004142702,0.0338649721,0.0442458196,0.0224386296,0.0009836911,0.0081663395,0.0024325575,0.0010051141,0.0162464428,0.0328138495,0.1059086932,0.0417858928,0.0006256528,0.0251198147,0.0170871149,0.0012410868,0.0092582412,0.0377307584,0.0100652035
rv1078,0.0381115198,0.046881756,0.0041738654,0.0201711346,0.0010340308,0.0139651824,0.0093935509,0.0004600709,0.0510969753,0.2285763222,0.0249651094,0.0053937259,0.0577063052,0.0120177947,0.045832131,0.0010664536,0.006558219,0.0004853847,0.0170161769,0.0082127891,0.0031039414,0.0075410848,0.0007397881,0.0154064823,0.0417357708,0.0583572254,0.0246345954,0.009561134,0.03664688,0.0163987997,0.0040256789,0.0017137281,0.0047790939,0.0141167567,0.0003323083,0.0021699093,0.0017005142,0.0234190052,0.0253330857,0.0018718497,0.0013078543,0.0443303448,0.0011431736,0.0002098647,0.0011519225,0.0122027879,0.0039592999,0.0355164711,0.0124452015,0.0010269502
rv1079,0.0196927508,0.0202014336,0.0088322827,0.0475265259,0.0136968721,0.0039470732,0.0475177642,0.0025571139,0.0297208513,0.2328319371,0.0102736195,0.009469353,0.0208355331,0.0026920992,0.0121128129,0.0223930056,0.0005042485,0.0141683387,0.0159214653,0.0022640447,0.0200416265,0.008850598,0.0017393025,0.0021657794,0.0077966517,0.0129997618,0.0033839076,0.0096624561,0.0247985758,0.0147390289,0.0010431486,0.004409221,0.0205258208,0.0286183627,0.0208280733,0.0045579905,0.0069869339,0.0080933304,0.0013754282,0.0041519695,0.0149044147,0.0260503997,0.0246599412,0.0244102192,0.0641119133,0.0055298488,0.0016815061,0.0098708744,0.0799370782,0.0049167121
rv1095,0.0161635316,0.0046034378,0.0351387792,0.0838750807,0.0225204327,0.0040203177,0.0134006897,0.0038694257,0.0141529187,0.2601695306,0.0142927558,0.034917629,0.0839616935,0.0027085967,0.0036861225,0.0091321155,0.0098229995,0.0090175462,0.0048065095,0.0051465633,0.0181237534,0.0049196556,0.0028373563,0.0016641901,0.0078222434,0.0134007625,0.0402705776,0.0011540657,0.0029997505,0.0024948741,0.0068062543,0.0020763818,0.0039850675,0.0294075717,0.0483185412,0.0028659252,0.0168302423,0.0066677311,0.0025876684,0.0076137057,0.0079294884,0.030773855,0.0206993404,0.003106582,0.004990406,0.0006149413,0.0013224655,0.0083559452,0.0598868714,0.0040671107
rv1102,0.0046841859,0.0027358667,0.0049667486,0.0159595878,0.0060576095,0.0166056537,0.3007416674,0.0178634627,0.0046336482,0.0193542825,0.0078925221,0.0105899165,0.0142203108,0.0062563123,0.0160053592,0.010346364,0.0030689893,0.0045578894,0.0105687363,0.0104987888,0.0203713,0.0060836817,0.0273151623,0.0052456746,0.0010742383,0.004957978,0.0037702318,0.0376950681,0.008431171,0.049550641,0.0027065975,0.0043331918,0.0258389565,0.0052415527,0.0457826755,0.0068725432,0.0202142048,0.0083983164,0.0147041731,0.026530201,0.0139679489,0.025896301,0.0361674123,0.0332046875,0.0101615213,0.0233462399,0.004269637,0.0138511718,0.0141147056,0.0122949134
rv1120,0.0352384811,0.0038275674,0.0121849487,0.028206325,0.016107582,0.0323142285,0.0022949251,0.0250613095,0.0015956005,0.0005362626,0.0303998619,0.0392134188,0.0027028915,0.0105483594,0.0050883616,0.0038706898,0.007973829,0.0087292024,0.0037213692,0.0103219706,0.0388851945,0.0286251419,0.1012458513,0.0034835991,0.0025722432,0.0090079263,0.0089627826,0.021038323,0.0311322613,0.0025297993,0.0069238259,0.007499189,0.0040633708,0.0092862334,0.0139457942,0.2388985137,0.0231358144,0.0032276777,0.001889366,0.0023254593,0.0049647684,0.0007675039,0.023771275,0.015343829,0.0254605041,0.0138420612,0.0023524435,0.0463296616,0.018776991,0.0097754108
rv1124,0.0279155363,0.0007765194,0.0078891152,0.0236944612,0.0515682126,0.0022191887,0.0012725957,0.0163602406,0.0013323549,0.0006435068,0.0054521977,0.0075820037,0.0027945591,0.0022047647,0.0033351259,0.0039526461,0.0036551688,0.0144741136,0.0115339613,0.0053087935,0.0919501835,0.0087289405,0.0331689988,0.0009443668,0.0153132068,0.0046039878,0.0060844822,0.0086509616,0.0109781851,0.0013832078,0.0018795947,0.0116493625,0.0112882595,0.0142734586,0.0138538581,0.3867387664,0.0414816739,0.0019449698,0.0093666386,0.0087995412,0.0079178976,0.0006705165,0.0252012342,0.0310811177,0.0059399657,0.0057868599,0.0034165955,0.0047675051,0.03059419,0.0075764079
rv1126,0.0551068903,0.0005972009,0.0043727383,0.0052936899,0.0618341034,0.0066933266,0.0006960475,0.0390636499,0.0036028715,0.0005701459,0.0147550305,0.0219199027,0.0076924192,0.0031001633,0.0009748627,0.0046849503,0.0035282026,0.016837409,0.0016605939,0.0082725372,0.1083788441,0.01405847,0.0521389697,0.0006965662,0.0006701621,0.0038823499,0.0025510846,0.0190110012,0.0022234525,0.0011383016,0.0022389599,0.0062987113,0.000888727,0.019977371,0.0011201856,0.2827037719,0.038517536,0.0009061274,0.0011789413,0.0021224505,0.0095537758,0.0018963508,0.0069915329,0.0166852938,0.0092443938,0.0044463157,0.0074950864,0.0092955884,0.0543334389,0.0580995042
rv1131,0.0710994103,0.0078153114,0.0017525066,0.0480689357,0.0590294359,0.0085034263,0.2491831761,0.0079072433,0.0059774391,0.000824702,0.0250530275,0.0469643068,0.0551311506,0.0017055345,0.0056673608,0.0065624775,0.0036364376,0.0050853332,0.0077929395,0.0066580549,0.0226914795,0.0034061883,0.0020012875,0.0019103734,0.003140846,0.001532598,0.0023246156,0.0484190162,0.0259390313,0.010272779,0.008033058,0.0073092171,0.0095738785,0.0137869061,0.0186824157,0.0029881573,0.0403205562,0.0097843315,0.0005148103,0.0098397422,0.0293257858,0.0020826053,0.0196403581,0.0137725944,0.0154047203,0.0034229796,0.0019728217,0.020494512,0.0161949359,0.0107991896
rv1134,0.0272155732,0.0024751477,0.0012949184,0.042130154,0.0236900028,0.020316422,0.3031973884,0.0108209424,0.0042455843,0.0046073858,0.0039058708,0.0381426064,0.0054022375,0.0057340824,0.0117657933,0.025597319,0.000154055,0.0036319446,0.0020898348,0.0028870521,0.0433387245,0.0061291249,0.0220922184,0.0021447948,0.0010858622,0.0098475655,0.0027151246,0.0227662119,0.0482706862,0.0098683182,0.0031430144,0.0036783529,0.0231250511,0.0226801624,0.0451634056,0.0032331906,0.0668678463,0.0072594866,0.0013674389,0.0059069457,0.0153551383,0.0041967712,0.0025681608,0.0025564076,0.0123782171,0.0142360647,0.0034372187,0.0071716893,0.0395185159,0.0085939758
rv1135,0.0097609137,0.0169703666,0.0046842249,0.0315083448,0.0106290081,0.0053135868,0.3462016814,0.0054117483,0.0025389359,0.0031302113,0.0168621932,0.0371108971,0.0188759396,0.0026727819,0.0080853903,0.0263571358,0.0024345735,0.0009176871,0.0027648578,0.003438067,0.0239049871,0.0011181709,0.0492748218,0.002254516,0.0004545613,0.0008162343,0.0026152597,0.0216501294,0.0114350759,0.0041482915,0.0004826334,0.0064322245,0.0325307581,0.0084078226,0.1059346038,0.0027667145,0.0204024835,0.0022785313,0.0020480025,0.0080089102,0.0263118608,0.0106334959,0.0060097361,0.009484187,0.0086491695,0.0087749022,0.0036906974,0.0157082614,0.0405173349,0.0075870772
rv1139,0.0245737759,0.0020099571,0.0016465427,0.0146079389,0.0192762832,0.0121464678,0.2936136396,0.027341621,0.0092143534,0.0007397119,0.0046354786,0.0576483831,0.0184874834,0.0014030098,0.0103319325,0.0179454249,0.000910817,0.0023680602,0.0012893604,0.0074710912,0.0545025806,0.0038163279,0.0181712812,0.0016008318,0.000533638,0.0086212938,0.001534139,0.0139352485,0.0230481623,0.0047725764,0.0066548838,0.0048946245,0.0140783591,0.0043131625,0.1113160186,0.0015742235,0.029608153,0.0055464344,0.0045315215,0.007809474,0.0235370081,0.0116544535,0.0023751833,0.0066642163,0.0117647213,0.0178978398,0.0093428806,0.0053499676,0.0569268416,0.0059626209
rv1140,0.0852874571,0.0003600919,0.0017866873,0.0090951112,0.1129617817,0.0112578229,0.0002439565,0.0141024514,0.0013256717,0.0003357119,0.0085466225,0.0249424599,0.0144853743,0.0083321642,0.0012840284,0.0106899798,0.0046233098,0.0165407366,0.0089547998,0.0031367175,0.0340406218,0.0149957995,0.0087302851,0.00328301,0.1553750643,0.0022023422,0.0017228713,0.0029790765,0.0045671291,0.0005006335,0.0125710252,0.0086398081,0.0040275299,0.0484979279,0.0026528735,0.0471078062,0.2368652419,0.0008785387,0.0013515127,0.0033694789,0.0042461815,0.0004433227,0.0026670889,0.0054744838,0.0182351786,0.0105474658,0.0030440821,0.0047034252,0.0162044372,0.0017828214
rv1142,0.0747550312,0.0063683972,0.0015104811,0.0199429115,0.1003838507,0.0662286955,0.0011654638,0.0008959686,0.0047548122,0.0008986917,0.0621618883,0.0789207067,0.0027109525,0.0055335313,0.0104461074,0.0731385055,0.0089623515,0.0268049843,0.006227879,0.0095737815,0.0195348898,0.0030584182,0.0138948583,0.0089705846,0.0103435176,0.0052995689,0.0009655544,0.0043044046,0.0101852352,0.000420851,0.0039611525,0.0064182726,0.0018379786,0.0391242303,0.0033015668,0.0074605659,0.2273586301,0.0002680364,0.0027751576,0.0014580221,0.0059922474,0.000907849,0.0011931352,0.0092584789,0.0231945797,0.0068182592,0.0019533918,0.0065529959,0.0109518026,0.0008507733
rv1143,0.1428290345,0.0034347359,0.0263729698,0.0352997155,0.0755852236,0.0170824085,0.0015689796,0.0082293894,0.001822789,0.0011307144,0.0228829615,0.0321263432,0.00253418,0.0088706023,0.0067171501,0.012905208,0.0011518003,0.0134677747,0.0070798475,0.0028531705,0.0100971355,0.0155178088,0.0115321261,0.0210893652,0.0199493815,0.0132867906,0.0207446137,0.0074396296,0.0078385895,0.0019025416,0.0746797887,0.0348498285,0.00446014,0.0640260651,0.000508693,0.0044757943,0.1013651475,0.0019800017,0.0552667,0.0028256851,0.0061420189,0.0017880834,0.0049423772,0.0058252889,0.0064187586,0.0096142876,0.0535772337,0.0068962774,0.0059575403,0.0010573095
rv1145,0.0664115394,0.0006797424,0.0139373867,0.0296138164,0.1376754618,0.0103479542,0.0053051398,0.0085912212,0.0048632596,0.0017341722,0.0093934119,0.0271385276,0.0131576266,0.0018739864,0.0033125054,0.0132441322,0.0057408152,0.0075438891,0.0030433152,0.0055296181,0.0317782756,0.0445624345,0.0165280709,0.0010430968,0.0007981782,0.0036701502,0.0042282589,0.0096026792,0.0126001235,0.0039382099,0.0024299153,0.0178364743,0.0089323518,0.0639752017,0.0158762408,0.0043899001,0.2680297224,0.0038243011,0.0069986971,0.0056986272,0.0094540014,0.0012167352,0.0089211271,0.0201818038,0.0119840103,0.0049385567,0.0169468648,0.0046913079,0.0231607526,0.0026264094
rv1149,0.0549183102,0.0012038145,0.0022296574,0.0236993706,0.12042731,0.0108864055,0.0128878065,0.0392398206,0.0013206562,0.0019634523,0.0132320174,0.0291688471,0.0143606147,0.0024285628,0.0021337453,0.0148728689,0.0019744003,0.0072873695,0.001730393,0.002732475,0.0503983534,0.011049396,0.0367969416,0.003910166,0.0029105264,0.0005769616,0.0015072972,0.0096459096,0.0313177748,0.0027859397,0.0026971312,0.0135317432,0.0115076097,0.0183868323,0.0565657474,0.006565585,0.2563576403,0.0008488215,0.0004325409,0.0057949387,0.0135094352,0.0012196825,0.0039814462,0.0520813635,0.0126132374,0.0101746817,0.0010340368,0.0038362238,0.0173655181,0.0018986206
rv1190,0.0112153705,0.0137995786,0.0084769835,0.0138886393,0.0156302651,0.0113151654,0.2422919423,0.0137615064,0.0121888477,0.0598785282,0.0107400894,0.0377691622,0.0079810124,0.0097462889,0.0083906085,0.0078798404,0.0059009996,0.0135005645,0.0079310559,0.0111753669,0.0097807067,0.0023191985,0.0400992553,0.0014615373,0.0022034189,0.0038622841,0.0073142537,0.0394161118,0.0022794534,0.0565985983,0.001538207,0.0087035666,0.0034848415,0.0098702689,0.0628154754,0.0014679648,0.0258738618,0.0231947263,0.0013143842,0.0033315587,0.005876941,0.0380584119,0.0192419764,0.0047181343,0.0212761954,0.0294777178,0.010914,0.0248585189,0.0076259756,0.0075606398
rv1192,0.0170809878,0.0066755941,0.0018790015,0.0309564884,0.0133371956,0.0060172434,0.2839428754,0.0080313565,0.0044852923,0.008409025,0.0065202219,0.0187417081,0.0296469582,0.0046867588,0.0009939584,0.0122764657,0.0015369828,0.0034351036,0.0096785247,0.000425585,0.0413769704,0.0182289358,0.0024566688,0.009921749,0.0100972428,0.0058047935,0.0023288192,0.0323492497,0.0130966785,0.0319950005,0.0015254094,0.0109625704,0.0118963354,0.0034632901,0.0864729225,0.0068872572,0.0231315669,0.0024035429,0.0149377664,0.0103266044,0.0201924821,0.0024651106,0.0399759758,0.0243865018,0.0060466484,0.0102937766,0.0152017934,0.0062836283,0.0595505519,0.0071828303
rv1194,0.0154105352,0.0078914286,0.0207095183,0.0175098301,0.0164174398,0.0048036524,0.3183250096,0.0071436908,0.0163108504,0.017507909,0.0138311181,0.0137491241,0.0388633177,0.0038103798,0.0094534308,0.005433993,0.002078,0.0068885112,0.0026818621,0.0057397536,0.0401474882,0.0088756833,0.0146163026,0.0038646717,0.0052222352,0.0024952675,0.0029773936,0.0170085032,0.0117377696,0.0561827577,0.0018327179,0.0075839513,0.0054394552,0.0275476194,0.0709588574,0.0042750517,0.0147945324,0.0071950971,0.0012028735,0.0084272424,0.019336517,0.0064856212,0.0328354929,0.0056616403,0.0148818792,0.0083948291,0.0055166051,0.0095686438,0.032775214,0.0075987317
rv1198,0.0192957458,0.0122803922,0.0088395673,0.0197270341,0.009219739,0.0202274889,0.2394177013,0.0136764814,0.0164505004,0.0401644779,0.0132146213,0.031051898,0.0183060769,0.0046998184,0.0176545941,0.0234442343,0.0038052251,0.0210579176,0.0099037511,0.0114706901,0.0222607554,0.0054863027,0.0144448105,0.0013666973,0.002008136,0.0030867983,0.0105369759,0.037120958,0.0051999728,0.0743102005,0.0028462085,0.0196435742,0.0078827616,0.01003669,0.0158082505,0.0028424447,0.0027175658,0.0167928098,0.0015494502,0.0049559145,0.0074120777,0.0340227405,0.0264765452,0.0082676492,0.0054556968,0.0225791451,0.0054250187,0.0298933944,0.0112314625,0.0344310377
rv1204,0.0688581697,0.0049158242,0.0059950673,0.0617048214,0.0253744116,0.011321187,0.0475176373,0.0035106713,0.002123628,0.0023589188,0.092860461,0.0183931663,0.0502487,0.0022686277,0.0174272182,0.0071757233,0.0020253502,0.0087419536,0.001430731,0.0114807866,0.0455395563,0.0096485508,0.0061797339,0.0061564952,0.0033052583,0.0459143076,0.0030325428,0.0240506781,0.0138920175,0.0062630962,0.0029757072,0.0172458106,0.0523986279,0.0191359133,0.0401985358,0.0042849039,0.0141228887,0.0065818173,0.0013729995,0.0194915091,0.0270738222,0.0102242285,0.0272632191,0.016409054,0.0103028265,0.0319887103,0.0045497593,0.0060445868,0.0649662233,0.0136535655
rv1209,0.038798937,0.0126049912,0.0005808689,0.1604201394,0.1173310564,0.0069324981,0.0445178823,0.0019028566,0.008981872,0.014639297,0.0090715612,0.0060670699,0.1300655509,0.0022549938,0.0061542852,0.0021070674,0.0026215716,0.0025610654,0.0086101507,0.0032644717,0.0172372205,0.0041124302,0.008345564,0.0003256752,0.0054835933,0.0048696895,0.0058408442,0.0163215719,0.005595434,0.0143200487,0.0004745293,0.0380312624,0.0118646958,0.0025284113,0.0645175847,0.0075636101,0.0255269214,0.0055950298,0.0229467532,0.0045413216,0.0063121923,0.0081901878,0.0035570866,0.0123049645,0.0079113474,0.0066620323,0.0009367531,0.005253559,0.1026664571,0.0006750418
rv1222,0.0698178595,0.0003683344,0.0079159101,0.0089511878,0.020505631,0.0011036376,0.1160835297,0.0095722538,0.0052101247,0.006542706,0.0210938641,0.0674455223,0.0456809718,0.0023641626,0.0033917778,0.0039381327,0.0001671083,0.0208161685,0.0008657326,0.0071927457,0.038284712,0.0478698662,0.0388894412,0.005713138,0.0007192634,0.0044872455,0.0007919941,0.0026067616,0.0084832035,0.00018333,0.0014402417,0.042577085,0.0067529494,0.0360806352,0.0830954114,0.0001768396,0.1071038252,0.001433515,0.000163733,0.0031968579,0.0248903835,0.0007421592,0.0213349771,0.0141322749,0.0144655227,0.0086926276,0.0103365337,0.0089839931,0.0057579109,0.041586207
rv1226,0.0242210613,0.0051154302,0.0031436941,0.0368884411,0.014748522,0.0118293438,0.3334197367,0.0160014906,0.0099272122,0.0036693133,0.009727606,0.0328190431,0.0050368034,0.0047977349,0.0187397957,0.0165830742,0.0021768749,0.0049771615,0.0043015589,0.0051901002,0.0528938696,0.0016795802,0.0243299868,0.0030750679,0.0026245782,0.002094999,0.0041020986,0.0152165964,0.0404067013,0.0097240203,0.0013018597,0.0067476489,0.0239273317,0.0021963385,0.0665886897,0.0044548589,0.0267206595,0.0013298922,0.0011494766,0.0060766808,0.0124110222,0.0118183146,0.0117056887,0.0112939669,0.0204722339,0.0106444631,0.0037043365,0.0243628946,0.0301698327,0.0034623139
rv1231,0.0202783574,0.0028770912,0.0070670242,0.0810470201,0.0064356453,0.0198847715,0.0040773987,0.0015148909,0.012939748,0.0047684033,0.003032381,0.0119097953,0.043084666,0.0020130878,0.0546796273,0.0326893016,0.0100506051,0.007522124,0.0014692594,0.0015026258,0.0540480991,0.0066674059,0.0068749631,0.0108245392,0.0079329185,0.0099649534,0.0153055522,0.0203292928,0.0442598903,0.0070664281,0.0047026985,0.0044396448,0.029402325,0.0243235057,0.0270068516,0.0014878319,0.005430965,0.0078706372,0.0032635473,0.004644219,0.0236596048,0.2224401707,0.0169472281,0.0126226733,0.0135060263,0.0437745747,0.002649661,0.0011999661,0.0312598155,0.0072501872
rv1244,0.0258571167,0.0088635163,0.0118428946,0.1019534261,0.0049930777,0.0046210482,0.0207754486,0.0014904636,0.0459154449,0.0487344363,0.0026092179,0.007273433,0.0771004846,0.0008522713,0.0076502991,0.0057069749,0.0021268266,0.0293535446,0.0159284619,0.0005193917,0.0220088443,0.0027607689,0.0006514589,0.0041188922,0.00429441,0.0106006167,0.0012236471,0.00363246,0.035526466,0.0037030785,0.008008468,0.0020520924,0.0195520192,0.0179494988,0.1424715798,0.001476687,0.0055853571,0.0033158218,0.0016615907,0.0042398805,0.0071766746,0.1481205456,0.0196505116,0.0068556996,0.0659902823,0.0129689815,0.0012289551,0.0019066892,0.0133476108,0.0037526332
